DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2017-07-26,2017-07-26,1365.5,1359.2,1100.0,600.0,1100,1365.85,1365.85,1365.85,SPX01181100C,2018-01-19,C
2017-07-26,2017-07-26,0.5,0.2,1100.0,2450.0,1100,0.35,0.35,0.35,SPX01181100P,2018-01-19,P
2017-07-26,2017-07-26,1340.7,1334.4,1125.0,0.0,1125,1337.55,1337.55,1337.55,SPX01181125C,2018-01-19,C
2017-07-26,2017-07-26,0.55,0.25,1125.0,601.0,1125,0.4,0.4,0.4,SPX01181125P,2018-01-19,P
2017-07-26,2017-07-26,1315.9,1309.6,1150.0,0.0,1150,1316.25,1316.25,1316.25,SPX01181150C,2018-01-19,C
2017-07-26,2017-07-26,0.6,0.3,1150.0,417.0,1150,0.45,0.45,0.45,SPX01181150P,2018-01-19,P
2017-07-26,2017-07-26,1291.2,1284.9,1175.0,0.0,1175,1288.05,1288.05,1288.05,SPX01181175C,2018-01-19,C
2017-07-26,2017-07-26,0.65,0.35,1175.0,189.0,1175,0.5,0.5,0.5,SPX01181175P,2018-01-19,P
2017-07-26,2017-07-26,1266.4,1260.1,1200.0,10.0,1200,1263.25,1263.25,1263.25,SPX01181200C,2018-01-19,C
2017-07-26,2017-07-26,0.7,0.4,1200.0,1958.0,1200,0.55,0.55,0.55,SPX01181200P,2018-01-19,P
2017-07-26,2017-07-26,1241.6,1235.4,1225.0,2.0,1225,1238.5,1238.5,1238.5,SPX01181225C,2018-01-19,C
2017-07-26,2017-07-26,0.75,0.45,1225.0,748.0,1225,0.6,0.6,0.6,SPX01181225P,2018-01-19,P
2017-07-26,2017-07-26,1192.1,1185.9,1275.0,19.0,1275,1189.0,1189.0,1189.0,SPX01181275C,2018-01-19,C
2017-07-26,2017-07-26,0.85,0.55,1275.0,570.0,1275,0.7,0.7,0.7,SPX01181275P,2018-01-19,P
2017-07-26,2017-07-26,1167.2,1161.0,1300.0,143.0,1300,1167.4,1167.4,1167.4,SPX01181300C,2018-01-19,C
2017-07-26,2017-07-26,0.95,0.65,1300.0,638.0,1300,0.6,0.6,0.6,SPX01181300P,2018-01-19,P
2017-07-26,2017-07-26,1142.6,1136.5,1325.0,20.0,1325,1139.55,1139.55,1139.55,SPX01181325C,2018-01-19,C
2017-07-26,2017-07-26,1.0,0.7,1325.0,560.0,1325,0.85,0.85,0.85,SPX01181325P,2018-01-19,P
2017-07-26,2017-07-26,1092.9,1086.8,1375.0,64.0,1375,1089.85,1089.85,1089.85,SPX01181375C,2018-01-19,C
2017-07-26,2017-07-26,1.15,0.85,1375.0,1020.0,1375,1.0,1.0,1.0,SPX01181375P,2018-01-19,P
2017-07-26,2017-07-26,1068.4,1062.3,1400.0,76.0,1400,1065.35,1065.35,1065.35,SPX01181400C,2018-01-19,C
2017-07-26,2017-07-26,1.25,0.95,1400.0,2090.0,1400,1.1,1.1,1.1,SPX01181400P,2018-01-19,P
2017-07-26,2017-07-26,1019.0,1012.9,1450.0,1.0,1450,1015.95,1015.95,1015.95,SPX01181450C,2018-01-19,C
2017-07-26,2017-07-26,1.45,1.15,1450.0,832.0,1450,1.3,1.3,1.3,SPX01181450P,2018-01-19,P
2017-07-26,2017-07-26,994.1,988.0,1475.0,1.0,1475,994.23,993.95,993.95,SPX01181475C,2018-01-19,C
2017-07-26,2017-07-26,1.6,1.25,1475.0,882.0,1475,1.425,1.425,1.425,SPX01181475P,2018-01-19,P
2017-07-26,2017-07-26,969.4,963.3,1500.0,54.0,1500,966.35,966.35,966.35,SPX01181500C,2018-01-19,C
2017-07-26,2017-07-26,1.7,1.35,1500.0,3674.0,1500,1.525,1.525,1.525,SPX01181500P,2018-01-19,P
2017-07-26,2017-07-26,944.6,938.6,1525.0,19.0,1525,941.6,941.6,941.6,SPX01181525C,2018-01-19,C
2017-07-26,2017-07-26,1.9,1.5,1525.0,385.0,1525,1.7,1.7,1.7,SPX01181525P,2018-01-19,P
2017-07-26,2017-07-26,920.2,914.2,1550.0,1.0,1550,917.2,917.2,917.2,SPX01181550C,2018-01-19,C
2017-07-26,2017-07-26,2.0,1.65,1550.0,1327.0,1550,1.85,1.85,1.85,SPX01181550P,2018-01-19,P
2017-07-26,2017-07-26,895.5,889.6,1575.0,1.0,1575,892.55,892.55,892.55,SPX01181575C,2018-01-19,C
2017-07-26,2017-07-26,2.15,1.8,1575.0,476.0,1575,2.0,2.0,2.0,SPX01181575P,2018-01-19,P
2017-07-26,2017-07-26,870.9,864.9,1600.0,4.0,1600,869.7,869.7,869.7,SPX01181600C,2018-01-19,C
2017-07-26,2017-07-26,2.4,2.0,1600.0,3295.0,1600,2.05,2.0,2.0,SPX01181600P,2018-01-19,P
2017-07-26,2017-07-26,846.1,840.1,1625.0,0.0,1625,843.1,843.1,843.1,SPX01181625C,2018-01-19,C
2017-07-26,2017-07-26,2.6,2.15,1625.0,2079.0,1625,2.375,2.375,2.375,SPX01181625P,2018-01-19,P
2017-07-26,2017-07-26,821.4,815.6,1650.0,0.0,1650,818.5,818.5,818.5,SPX01181650C,2018-01-19,C
2017-07-26,2017-07-26,2.75,2.4,1650.0,3091.0,1650,2.575,2.575,2.575,SPX01181650P,2018-01-19,P
2017-07-26,2017-07-26,796.9,791.0,1675.0,1.0,1675,793.95,793.95,793.95,SPX01181675C,2018-01-19,C
2017-07-26,2017-07-26,3.0,2.6,1675.0,3354.0,1675,2.8,2.8,2.8,SPX01181675P,2018-01-19,P
2017-07-26,2017-07-26,772.5,766.7,1700.0,3.0,1700,769.6,769.6,769.6,SPX01181700C,2018-01-19,C
2017-07-26,2017-07-26,3.3,2.9,1700.0,7242.0,1700,3.1,3.1,3.1,SPX01181700P,2018-01-19,P
2017-07-26,2017-07-26,747.9,742.1,1725.0,0.0,1725,745.0,745.0,745.0,SPX01181725C,2018-01-19,C
2017-07-26,2017-07-26,3.6,3.1,1725.0,369.0,1725,3.35,3.35,3.35,SPX01181725P,2018-01-19,P
2017-07-26,2017-07-26,723.2,717.5,1750.0,3.0,1750,720.35,720.35,720.35,SPX01181750C,2018-01-19,C
2017-07-26,2017-07-26,3.9,3.5,1750.0,2545.0,1750,3.7,3.7,3.7,SPX01181750P,2018-01-19,P
2017-07-26,2017-07-26,699.0,693.2,1775.0,1.0,1775,698.88,698.85,698.88,SPX01181775C,2018-01-19,C
2017-07-26,2017-07-26,4.3,3.8,1775.0,2755.0,1775,4.05,4.05,4.05,SPX01181775P,2018-01-19,P
2017-07-26,2017-07-26,674.5,668.8,1800.0,16.0,1800,674.43,674.4,674.43,SPX01181800C,2018-01-19,C
2017-07-26,2017-07-26,4.7,4.2,1800.0,8289.0,1800,4.45,4.45,4.45,SPX01181800P,2018-01-19,P
2017-07-26,2017-07-26,649.8,644.1,1825.0,0.0,1825,646.95,646.95,646.95,SPX01181825C,2018-01-19,C
2017-07-26,2017-07-26,5.1,4.6,1825.0,333.0,1825,4.85,4.85,4.85,SPX01181825P,2018-01-19,P
2017-07-26,2017-07-26,625.5,619.9,1850.0,28.0,1850,622.7,622.7,622.7,SPX01181850C,2018-01-19,C
2017-07-26,2017-07-26,5.6,5.0,1850.0,3240.0,1850,5.3,5.3,5.3,SPX01181850P,2018-01-19,P
2017-07-26,2017-07-26,601.2,595.7,1875.0,2.0,1875,598.45,598.45,598.45,SPX01181875C,2018-01-19,C
2017-07-26,2017-07-26,6.1,5.5,1875.0,262.0,1875,5.8,5.8,5.8,SPX01181875P,2018-01-19,P
2017-07-26,2017-07-26,577.1,571.6,1900.0,194.0,1900,574.35,574.35,574.35,SPX01181900C,2018-01-19,C
2017-07-26,2017-07-26,6.7,6.1,1900.0,11370.0,1900,6.4,6.4,6.4,SPX01181900P,2018-01-19,P
2017-07-26,2017-07-26,553.0,547.5,1925.0,18.0,1925,552.15,552.15,552.15,SPX01181925C,2018-01-19,C
2017-07-26,2017-07-26,7.3,6.7,1925.0,2483.0,1925,7.0,7.0,7.0,SPX01181925P,2018-01-19,P
2017-07-26,2017-07-26,528.7,523.2,1950.0,10.0,1950,525.95,525.95,525.95,SPX01181950C,2018-01-19,C
2017-07-26,2017-07-26,7.7,7.4,1950.0,5048.0,1950,7.55,7.55,7.55,SPX01181950P,2018-01-19,P
2017-07-26,2017-07-26,504.6,499.3,1975.0,54.0,1975,501.95,501.95,501.95,SPX01181975C,2018-01-19,C
2017-07-26,2017-07-26,8.8,8.2,1975.0,2485.0,1975,8.5,8.5,8.5,SPX01181975P,2018-01-19,P
2017-07-26,2017-07-26,480.9,475.6,2000.0,70.0,2000,478.25,478.25,478.25,SPX01182000C,2018-01-19,C
2017-07-26,2017-07-26,9.7,9.0,2000.0,13845.0,2000,9.18,9.15,9.15,SPX01182000P,2018-01-19,P
2017-07-26,2017-07-26,456.8,451.6,2025.0,42.0,2025,454.2,454.2,454.2,SPX01182025C,2018-01-19,C
2017-07-26,2017-07-26,10.7,10.0,2025.0,2046.0,2025,10.35,10.35,10.35,SPX01182025P,2018-01-19,P
2017-07-26,2017-07-26,433.2,428.1,2050.0,69.0,2050,430.65,430.65,430.65,SPX01182050C,2018-01-19,C
2017-07-26,2017-07-26,11.8,11.1,2050.0,8337.0,2050,11.45,11.45,11.45,SPX01182050P,2018-01-19,P
2017-07-26,2017-07-26,409.4,404.4,2075.0,91.0,2075,406.9,406.9,406.9,SPX01182075C,2018-01-19,C
