DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2017-10-20,2017-10-20,1473.4,1467.2,1100.0,675.0,1100,1470.3,1470.3,1470.3,SPX01181100C,2018-01-19,C
2017-10-20,2017-10-20,1448.4,1442.4,1125.0,45.0,1125,1445.4,1445.4,1445.4,SPX01181125C,2018-01-19,C
2017-10-20,2017-10-20,1423.5,1417.6,1150.0,0.0,1150,1420.55,1420.55,1420.55,SPX01181150C,2018-01-19,C
2017-10-20,2017-10-20,0.25,0.05,1150.0,417.0,1150,0.15,0.15,0.15,SPX01181150P,2018-01-19,P
2017-10-20,2017-10-20,1398.7,1392.7,1175.0,0.0,1175,1395.7,1395.7,1395.7,SPX01181175C,2018-01-19,C
2017-10-20,2017-10-20,0.25,0.05,1175.0,189.0,1175,0.15,0.15,0.15,SPX01181175P,2018-01-19,P
2017-10-20,2017-10-20,1373.9,1367.7,1200.0,98.0,1200,1370.8,1370.8,1370.8,SPX01181200C,2018-01-19,C
2017-10-20,2017-10-20,0.25,0.05,1200.0,5167.0,1200,0.15,0.15,0.15,SPX01181200P,2018-01-19,P
2017-10-20,2017-10-20,1349.0,1342.8,1225.0,12.0,1225,1345.9,1345.9,1345.9,SPX01181225C,2018-01-19,C
2017-10-20,2017-10-20,0.25,0.1,1225.0,748.0,1225,0.175,0.175,0.175,SPX01181225P,2018-01-19,P
2017-10-20,2017-10-20,1299.3,1293.1,1275.0,75.0,1275,1296.2,1296.2,1296.2,SPX01181275C,2018-01-19,C
2017-10-20,2017-10-20,0.3,0.1,1275.0,2005.0,1275,0.2,0.2,0.2,SPX01181275P,2018-01-19,P
2017-10-20,2017-10-20,1274.4,1268.2,1300.0,220.0,1300,1271.3,1271.3,1271.3,SPX01181300C,2018-01-19,C
2017-10-20,2017-10-20,0.35,0.15,1300.0,817.0,1300,0.25,0.25,0.25,SPX01181300P,2018-01-19,P
2017-10-20,2017-10-20,1249.5,1243.3,1325.0,19.0,1325,1246.4,1246.4,1246.4,SPX01181325C,2018-01-19,C
2017-10-20,2017-10-20,0.3,0.15,1325.0,570.0,1325,0.225,0.225,0.225,SPX01181325P,2018-01-19,P
2017-10-20,2017-10-20,1199.7,1193.6,1375.0,64.0,1375,1196.65,1196.65,1196.65,SPX01181375C,2018-01-19,C
2017-10-20,2017-10-20,0.4,0.2,1375.0,1020.0,1375,0.3,0.3,0.3,SPX01181375P,2018-01-19,P
2017-10-20,2017-10-20,1174.9,1168.7,1400.0,169.0,1400,1171.8,1171.8,1171.8,SPX01181400C,2018-01-19,C
2017-10-20,2017-10-20,0.4,0.25,1400.0,13692.0,1400,0.4,0.4,0.4,SPX01181400P,2018-01-19,P
2017-10-20,2017-10-20,1125.1,1119.0,1450.0,1.0,1450,1122.05,1122.05,1122.05,SPX01181450C,2018-01-19,C
2017-10-20,2017-10-20,0.5,0.3,1450.0,1140.0,1450,0.4,0.4,0.4,SPX01181450P,2018-01-19,P
2017-10-20,2017-10-20,1100.2,1094.1,1475.0,18.0,1475,1097.15,1097.15,1097.15,SPX01181475C,2018-01-19,C
2017-10-20,2017-10-20,0.5,0.3,1475.0,973.0,1475,0.4,0.4,0.4,SPX01181475P,2018-01-19,P
2017-10-20,2017-10-20,1075.4,1069.2,1500.0,122.0,1500,1065.9,1065.9,1065.9,SPX01181500C,2018-01-19,C
2017-10-20,2017-10-20,0.55,0.4,1500.0,6444.0,1500,0.5,0.4,0.4,SPX01181500P,2018-01-19,P
2017-10-20,2017-10-20,1050.5,1044.4,1525.0,38.0,1525,1047.45,1047.45,1047.45,SPX01181525C,2018-01-19,C
