DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2017-07-10,2017-07-10,1316.2,1309.5,1100.0,400.0,1100,1312.85,1312.85,1312.85,SPX01181100C,2018-01-19,C
2017-07-10,2017-07-10,0.6,0.3,1100.0,2315.0,1100,0.45,0.45,0.45,SPX01181100P,2018-01-19,P
2017-07-10,2017-07-10,1291.2,1284.5,1125.0,0.0,1125,1287.85,1287.85,1287.85,SPX01181125C,2018-01-19,C
2017-07-10,2017-07-10,0.65,0.35,1125.0,601.0,1125,0.5,0.5,0.5,SPX01181125P,2018-01-19,P
2017-07-10,2017-07-10,1266.7,1260.0,1150.0,0.0,1150,1263.35,1263.35,1263.35,SPX01181150C,2018-01-19,C
2017-07-10,2017-07-10,0.75,0.4,1150.0,417.0,1150,0.575,0.575,0.575,SPX01181150P,2018-01-19,P
2017-07-10,2017-07-10,1241.6,1234.9,1175.0,0.0,1175,1238.25,1238.25,1238.25,SPX01181175C,2018-01-19,C
2017-07-10,2017-07-10,0.8,0.45,1175.0,189.0,1175,0.625,0.625,0.625,SPX01181175P,2018-01-19,P
2017-07-10,2017-07-10,1216.9,1210.2,1200.0,16.0,1200,1213.55,1213.55,1213.55,SPX01181200C,2018-01-19,C
2017-07-10,2017-07-10,0.85,0.55,1200.0,1948.0,1200,0.7,0.7,0.7,SPX01181200P,2018-01-19,P
2017-07-10,2017-07-10,1192.2,1185.6,1225.0,0.0,1225,1188.9,1188.9,1188.9,SPX01181225C,2018-01-19,C
2017-07-10,2017-07-10,0.9,0.6,1225.0,748.0,1225,0.75,0.75,0.75,SPX01181225P,2018-01-19,P
2017-07-10,2017-07-10,1142.6,1136.1,1275.0,0.0,1275,1139.35,1139.35,1139.35,SPX01181275C,2018-01-19,C
2017-07-10,2017-07-10,1.05,0.7,1275.0,570.0,1275,0.875,0.875,0.875,SPX01181275P,2018-01-19,P
2017-07-10,2017-07-10,1118.0,1111.4,1300.0,143.0,1300,1114.7,1114.7,1114.7,SPX01181300C,2018-01-19,C
2017-07-10,2017-07-10,1.15,0.8,1300.0,633.0,1300,0.975,0.975,0.975,SPX01181300P,2018-01-19,P
2017-07-10,2017-07-10,1093.3,1086.7,1325.0,1.0,1325,1090.0,1090.0,1090.0,SPX01181325C,2018-01-19,C
2017-07-10,2017-07-10,1.2,0.9,1325.0,560.0,1325,1.05,1.05,1.05,SPX01181325P,2018-01-19,P
2017-07-10,2017-07-10,1043.9,1037.4,1375.0,0.0,1375,1040.65,1040.65,1040.65,SPX01181375C,2018-01-19,C
2017-07-10,2017-07-10,1.45,1.1,1375.0,820.0,1375,1.275,1.275,1.275,SPX01181375P,2018-01-19,P
2017-07-10,2017-07-10,1019.2,1012.7,1400.0,7.0,1400,1015.95,1015.95,1015.95,SPX01181400C,2018-01-19,C
2017-07-10,2017-07-10,1.6,1.25,1400.0,1899.0,1400,1.425,1.425,1.425,SPX01181400P,2018-01-19,P
2017-07-10,2017-07-10,970.0,963.5,1450.0,0.0,1450,966.75,966.75,966.75,SPX01181450C,2018-01-19,C
2017-07-10,2017-07-10,1.95,1.55,1450.0,832.0,1450,1.75,1.75,1.75,SPX01181450P,2018-01-19,P
2017-07-10,2017-07-10,945.7,939.3,1475.0,0.0,1475,942.5,942.5,942.5,SPX01181475C,2018-01-19,C
2017-07-10,2017-07-10,2.1,1.75,1475.0,882.0,1475,1.925,1.925,1.925,SPX01181475P,2018-01-19,P
2017-07-10,2017-07-10,920.7,914.3,1500.0,20.0,1500,917.5,917.5,917.5,SPX01181500C,2018-01-19,C
2017-07-10,2017-07-10,2.3,1.85,1500.0,3670.0,1500,2.075,2.075,2.075,SPX01181500P,2018-01-19,P
2017-07-10,2017-07-10,896.2,889.8,1525.0,19.0,1525,893.0,893.0,893.0,SPX01181525C,2018-01-19,C
2017-07-10,2017-07-10,2.5,2.05,1525.0,187.0,1525,2.275,2.275,2.275,SPX01181525P,2018-01-19,P
2017-07-10,2017-07-10,871.5,865.2,1550.0,0.0,1550,868.35,868.35,868.35,SPX01181550C,2018-01-19,C
2017-07-10,2017-07-10,2.65,2.35,1550.0,1652.0,1550,2.5,2.5,2.5,SPX01181550P,2018-01-19,P
2017-07-10,2017-07-10,847.4,841.1,1575.0,0.0,1575,844.25,844.25,844.25,SPX01181575C,2018-01-19,C
2017-07-10,2017-07-10,3.0,2.55,1575.0,466.0,1575,2.775,2.775,2.775,SPX01181575P,2018-01-19,P
2017-07-10,2017-07-10,822.5,816.2,1600.0,2.0,1600,819.35,819.35,819.35,SPX01181600C,2018-01-19,C
2017-07-10,2017-07-10,3.3,2.9,1600.0,1995.0,1600,3.1,3.1,3.1,SPX01181600P,2018-01-19,P
2017-07-10,2017-07-10,798.2,792.0,1625.0,0.0,1625,795.1,795.1,795.1,SPX01181625C,2018-01-19,C
2017-07-10,2017-07-10,3.7,3.2,1625.0,761.0,1625,3.45,3.45,3.45,SPX01181625P,2018-01-19,P
2017-07-10,2017-07-10,773.9,767.7,1650.0,0.0,1650,770.8,770.8,770.8,SPX01181650C,2018-01-19,C
2017-07-10,2017-07-10,4.0,3.5,1650.0,3091.0,1650,3.75,3.75,3.75,SPX01181650P,2018-01-19,P
2017-07-10,2017-07-10,749.1,743.0,1675.0,1.0,1675,746.05,746.05,746.05,SPX01181675C,2018-01-19,C
2017-07-10,2017-07-10,4.4,3.9,1675.0,3354.0,1675,4.15,4.15,4.15,SPX01181675P,2018-01-19,P
2017-07-10,2017-07-10,724.8,718.7,1700.0,4.0,1700,721.75,721.75,721.75,SPX01181700C,2018-01-19,C
2017-07-10,2017-07-10,4.8,4.3,1700.0,7234.0,1700,4.55,4.55,4.55,SPX01181700P,2018-01-19,P
2017-07-10,2017-07-10,700.4,694.4,1725.0,0.0,1725,697.4,697.4,697.4,SPX01181725C,2018-01-19,C
2017-07-10,2017-07-10,5.3,4.8,1725.0,348.0,1725,5.05,5.05,5.05,SPX01181725P,2018-01-19,P
2017-07-10,2017-07-10,676.5,670.5,1750.0,3.0,1750,673.5,673.5,673.5,SPX01181750C,2018-01-19,C
2017-07-10,2017-07-10,5.8,5.3,1750.0,2465.0,1750,5.55,5.55,5.55,SPX01181750P,2018-01-19,P
2017-07-10,2017-07-10,651.9,645.9,1775.0,0.0,1775,648.9,648.9,648.9,SPX01181775C,2018-01-19,C
2017-07-10,2017-07-10,6.4,5.8,1775.0,2796.0,1775,6.0,6.0,6.0,SPX01181775P,2018-01-19,P
2017-07-10,2017-07-10,627.7,621.7,1800.0,16.0,1800,624.7,624.7,624.7,SPX01181800C,2018-01-19,C
2017-07-10,2017-07-10,7.0,6.4,1800.0,8289.0,1800,6.63,6.63,6.63,SPX01181800P,2018-01-19,P
2017-07-10,2017-07-10,603.9,598.1,1825.0,0.0,1825,601.0,601.0,601.0,SPX01181825C,2018-01-19,C
2017-07-10,2017-07-10,7.7,7.1,1825.0,338.0,1825,7.4,7.4,7.4,SPX01181825P,2018-01-19,P
2017-07-10,2017-07-10,579.9,574.1,1850.0,28.0,1850,577.0,577.0,577.0,SPX01181850C,2018-01-19,C
2017-07-10,2017-07-10,8.4,7.8,1850.0,3211.0,1850,8.1,8.1,8.1,SPX01181850P,2018-01-19,P
2017-07-10,2017-07-10,555.9,550.2,1875.0,2.0,1875,553.05,553.05,553.05,SPX01181875C,2018-01-19,C
2017-07-10,2017-07-10,9.3,8.6,1875.0,257.0,1875,8.95,8.95,8.95,SPX01181875P,2018-01-19,P
2017-07-10,2017-07-10,532.0,526.4,1900.0,194.0,1900,529.2,529.2,529.2,SPX01181900C,2018-01-19,C
2017-07-10,2017-07-10,10.2,9.6,1900.0,10866.0,1900,9.9,9.9,9.9,SPX01181900P,2018-01-19,P
2017-07-10,2017-07-10,507.9,502.3,1925.0,17.0,1925,505.1,505.1,505.1,SPX01181925C,2018-01-19,C
2017-07-10,2017-07-10,11.4,10.6,1925.0,643.0,1925,11.0,11.0,11.0,SPX01181925P,2018-01-19,P
2017-07-10,2017-07-10,484.2,478.7,1950.0,10.0,1950,481.45,481.45,481.45,SPX01181950C,2018-01-19,C
2017-07-10,2017-07-10,12.4,11.7,1950.0,3417.0,1950,12.4,12.4,12.4,SPX01181950P,2018-01-19,P
2017-07-10,2017-07-10,460.7,455.3,1975.0,51.0,1975,458.0,458.0,458.0,SPX01181975C,2018-01-19,C
2017-07-10,2017-07-10,13.7,12.9,1975.0,2166.0,1975,14.0,14.0,14.0,SPX01181975P,2018-01-19,P
2017-07-10,2017-07-10,437.3,432.0,2000.0,70.0,2000,434.65,434.65,434.65,SPX01182000C,2018-01-19,C
2017-07-10,2017-07-10,15.1,14.3,2000.0,13828.0,2000,14.7,14.7,14.7,SPX01182000P,2018-01-19,P
2017-07-10,2017-07-10,414.0,408.7,2025.0,42.0,2025,411.35,411.35,411.35,SPX01182025C,2018-01-19,C
2017-07-10,2017-07-10,16.8,15.8,2025.0,1781.0,2025,16.3,16.3,16.3,SPX01182025P,2018-01-19,P
2017-07-10,2017-07-10,390.9,385.7,2050.0,69.0,2050,388.3,388.3,388.3,SPX01182050C,2018-01-19,C
2017-07-10,2017-07-10,18.4,17.5,2050.0,8007.0,2050,18.75,18.75,18.75,SPX01182050P,2018-01-19,P
2017-07-10,2017-07-10,367.8,362.8,2075.0,91.0,2075,365.3,365.3,365.3,SPX01182075C,2018-01-19,C
2017-07-10,2017-07-10,20.3,19.4,2075.0,2114.0,2075,19.9,19.3,19.9,SPX01182075P,2018-01-19,P
2017-07-10,2017-07-10,344.1,341.5,2100.0,285.0,2100,342.8,342.8,342.8,SPX01182100C,2018-01-19,C
2017-07-10,2017-07-10,22.5,21.5,2100.0,6977.0,2100,22.0,22.0,22.0,SPX01182100P,2018-01-19,P
2017-07-10,2017-07-10,321.6,319.0,2125.0,60.0,2125,320.3,320.3,320.3,SPX01182125C,2018-01-19,C
2017-07-10,2017-07-10,24.8,23.7,2125.0,2483.0,2125,24.25,24.25,24.25,SPX01182125P,2018-01-19,P
2017-07-10,2017-07-10,299.4,296.8,2150.0,1256.0,2150,298.1,298.1,298.1,SPX01182150C,2018-01-19,C
2017-07-10,2017-07-10,27.4,26.3,2150.0,6251.0,2150,26.85,26.85,26.85,SPX01182150P,2018-01-19,P
2017-07-10,2017-07-10,277.4,274.8,2175.0,81.0,2175,276.1,276.1,276.1,SPX01182175C,2018-01-19,C
2017-07-10,2017-07-10,30.3,29.1,2175.0,1661.0,2175,29.7,29.7,29.7,SPX01182175P,2018-01-19,P
2017-07-10,2017-07-10,255.8,253.2,2200.0,837.0,2200,254.5,254.5,254.5,SPX01182200C,2018-01-19,C
2017-07-10,2017-07-10,33.4,32.3,2200.0,11228.0,2200,34.1,32.7,34.1,SPX01182200P,2018-01-19,P
2017-07-10,2017-07-10,234.5,231.9,2225.0,328.0,2225,233.2,233.2,233.2,SPX01182225C,2018-01-19,C
2017-07-10,2017-07-10,37.0,35.8,2225.0,3908.0,2225,37.9,37.9,37.9,SPX01182225P,2018-01-19,P
2017-07-10,2017-07-10,213.7,211.1,2250.0,3824.0,2250,212.4,212.4,212.4,SPX01182250C,2018-01-19,C
2017-07-10,2017-07-10,41.0,39.7,2250.0,13201.0,2250,40.35,40.35,40.35,SPX01182250P,2018-01-19,P
2017-07-10,2017-07-10,193.3,190.7,2275.0,3624.0,2275,192.7,192.7,192.7,SPX01182275C,2018-01-19,C
2017-07-10,2017-07-10,45.4,44.1,2275.0,5718.0,2275,45.65,45.65,45.65,SPX01182275P,2018-01-19,P
2017-07-10,2017-07-10,173.3,171.1,2300.0,5401.0,2300,172.5,172.5,172.5,SPX01182300C,2018-01-19,C
2017-07-10,2017-07-10,50.4,49.0,2300.0,12154.0,2300,50.0,50.0,50.0,SPX01182300P,2018-01-19,P
2017-07-10,2017-07-10,154.0,151.8,2325.0,2630.0,2325,152.9,152.9,152.9,SPX01182325C,2018-01-19,C
2017-07-10,2017-07-10,55.9,54.4,2325.0,2863.0,2325,55.15,55.15,55.15,SPX01182325P,2018-01-19,P
2017-07-10,2017-07-10,135.3,133.2,2350.0,5757.0,2350,134.25,134.25,134.25,SPX01182350C,2018-01-19,C
2017-07-10,2017-07-10,62.1,60.5,2350.0,10265.0,2350,61.3,61.3,61.3,SPX01182350P,2018-01-19,P
2017-07-10,2017-07-10,117.2,115.3,2375.0,3286.0,2375,116.25,116.25,116.25,SPX01182375C,2018-01-19,C
2017-07-10,2017-07-10,69.0,67.4,2375.0,3879.0,2375,67.5,67.5,67.5,SPX01182375P,2018-01-19,P
2017-07-10,2017-07-10,100.2,98.4,2400.0,11492.0,2400,99.3,99.3,99.3,SPX01182400C,2018-01-19,C
2017-07-10,2017-07-10,76.9,75.1,2400.0,6646.0,2400,77.0,77.0,77.0,SPX01182400P,2018-01-19,P
2017-07-10,2017-07-10,84.1,82.4,2425.0,5876.0,2425,85.5,83.0,85.5,SPX01182425C,2018-01-19,C
2017-07-10,2017-07-10,85.6,83.9,2425.0,2978.0,2425,87.6,83.0,87.5,SPX01182425P,2018-01-19,P
2017-07-10,2017-07-10,69.1,67.6,2450.0,12083.0,2450,70.31,68.7,70.31,SPX01182450C,2018-01-19,C
2017-07-10,2017-07-10,95.6,93.8,2450.0,2406.0,2450,94.7,94.7,94.7,SPX01182450P,2018-01-19,P
2017-07-10,2017-07-10,55.6,54.2,2475.0,3796.0,2475,54.9,54.9,54.9,SPX01182475C,2018-01-19,C
2017-07-10,2017-07-10,106.8,105.1,2475.0,641.0,2475,105.95,105.95,105.95,SPX01182475P,2018-01-19,P
2017-07-10,2017-07-10,43.6,42.2,2500.0,12126.0,2500,42.9,42.9,42.9,SPX01182500C,2018-01-19,C
2017-07-10,2017-07-10,119.6,117.5,2500.0,606.0,2500,118.55,118.55,118.55,SPX01182500P,2018-01-19,P
2017-07-10,2017-07-10,17.3,16.1,2575.0,1486.0,2575,16.7,16.7,16.7,SPX01182575C,2018-01-19,C
2017-07-10,2017-07-10,168.0,165.4,2575.0,3.0,2575,166.7,166.7,166.7,SPX01182575P,2018-01-19,P
2017-07-10,2017-07-10,11.8,11.0,2600.0,14847.0,2600,11.7,11.5,11.5,SPX01182600C,2018-01-19,C
2017-07-10,2017-07-10,188.9,183.7,2600.0,121.0,2600,186.3,186.3,186.3,SPX01182600P,2018-01-19,P
2017-07-10,2017-07-10,7.9,7.0,2625.0,5136.0,2625,7.8,7.8,7.8,SPX01182625C,2018-01-19,C
2017-07-10,2017-07-10,210.1,204.5,2625.0,67.0,2625,207.3,207.3,207.3,SPX01182625P,2018-01-19,P
2017-07-10,2017-07-10,5.2,4.6,2650.0,3637.0,2650,5.1,4.9,4.9,SPX01182650C,2018-01-19,C
2017-07-10,2017-07-10,232.5,226.7,2650.0,1.0,2650,229.6,229.6,229.6,SPX01182650P,2018-01-19,P
2017-07-10,2017-07-10,3.6,3.1,2675.0,296.0,2675,3.35,3.35,3.35,SPX01182675C,2018-01-19,C
2017-07-10,2017-07-10,255.8,249.8,2675.0,0.0,2675,252.8,252.8,252.8,SPX01182675P,2018-01-19,P
2017-07-10,2017-07-10,2.55,2.15,2700.0,2874.0,2700,2.35,2.35,2.35,SPX01182700C,2018-01-19,C
2017-07-10,2017-07-10,279.7,273.6,2700.0,145.0,2700,276.65,276.65,276.65,SPX01182700P,2018-01-19,P
2017-07-10,2017-07-10,2.0,1.6,2725.0,272.0,2725,1.8,1.8,1.8,SPX01182725C,2018-01-19,C
2017-07-10,2017-07-10,303.8,297.6,2725.0,0.0,2725,300.7,300.7,300.7,SPX01182725P,2018-01-19,P
2017-07-10,2017-07-10,1.6,1.25,2750.0,736.0,2750,1.425,1.425,1.425,SPX01182750C,2018-01-19,C
2017-07-10,2017-07-10,328.4,322.1,2750.0,1.0,2750,325.25,325.25,325.25,SPX01182750P,2018-01-19,P
2017-07-10,2017-07-10,1.25,0.85,2800.0,1970.0,2800,1.05,1.05,1.05,SPX01182800C,2018-01-19,C
2017-07-10,2017-07-10,377.5,371.1,2800.0,10.0,2800,374.3,374.3,374.3,SPX01182800P,2018-01-19,P
2017-07-10,2017-07-10,0.9,0.6,2850.0,179.0,2850,0.75,0.75,0.75,SPX01182850C,2018-01-19,C
2017-07-10,2017-07-10,427.0,420.6,2850.0,13.0,2850,423.8,423.8,423.8,SPX01182850P,2018-01-19,P
2017-07-10,2017-07-10,0.75,0.4,2900.0,110.0,2900,0.575,0.575,0.575,SPX01182900C,2018-01-19,C
2017-07-10,2017-07-10,476.3,469.9,2900.0,1.0,2900,473.1,473.1,473.1,SPX01182900P,2018-01-19,P
2017-07-10,2017-07-10,0.6,0.3,2950.0,59.0,2950,0.45,0.45,0.45,SPX01182950C,2018-01-19,C
2017-07-10,2017-07-10,525.9,519.5,2950.0,0.0,2950,522.7,522.7,522.7,SPX01182950P,2018-01-19,P
2017-07-10,2017-07-10,0.5,0.2,3000.0,21.0,3000,0.35,0.35,0.35,SPX01183000C,2018-01-19,C
2017-07-10,2017-07-10,575.0,568.5,3000.0,3.0,3000,571.75,571.75,571.75,SPX01183000P,2018-01-19,P
2017-07-10,2017-07-10,0.35,0.05,3100.0,1.0,3100,0.2,0.2,0.2,SPX01183100C,2018-01-19,C
2017-07-10,2017-07-10,674.0,667.5,3100.0,0.0,3100,670.75,670.75,670.75,SPX01183100P,2018-01-19,P
2017-07-10,2017-07-10,773.5,767.0,3200.0,0.0,3200,770.25,770.25,770.25,SPX01183200P,2018-01-19,P
2017-07-10,2017-07-10,872.6,866.0,3300.0,0.0,3300,869.3,869.3,869.3,SPX01183300P,2018-01-19,P
2017-07-10,2017-07-10,971.3,964.7,3400.0,194.0,3400,968.0,968.0,968.0,SPX01183400P,2018-01-19,P
2017-07-10,2017-07-10,1070.9,1064.3,3500.0,3.0,3500,1067.6,1067.6,1067.6,SPX01183500P,2018-01-19,P
2017-07-10,2017-07-10,1310.8,1303.4,1100.0,0.0,1100,1307.1,1307.1,1307.1,SPX03181100C,2018-03-16,C
2017-07-10,2017-07-10,1.0,0.55,1100.0,117.0,1100,0.775,0.775,0.775,SPX03181100P,2018-03-16,P
2017-07-10,2017-07-10,1212.1,1204.8,1200.0,0.0,1200,1208.45,1208.45,1208.45,SPX03181200C,2018-03-16,C
2017-07-10,2017-07-10,1.4,0.9,1200.0,3870.0,1200,1.15,1.15,1.15,SPX03181200P,2018-03-16,P
2017-07-10,2017-07-10,1187.5,1180.3,1225.0,0.0,1225,1183.9,1183.9,1183.9,SPX03181225C,2018-03-16,C
2017-07-10,2017-07-10,1.3,1.0,1225.0,68.0,1225,1.15,1.15,1.15,SPX03181225P,2018-03-16,P
2017-07-10,2017-07-10,1138.4,1131.2,1275.0,0.0,1275,1134.8,1134.8,1134.8,SPX03181275C,2018-03-16,C
2017-07-10,2017-07-10,1.75,1.25,1275.0,252.0,1275,1.5,1.5,1.5,SPX03181275P,2018-03-16,P
2017-07-10,2017-07-10,1113.8,1106.6,1300.0,0.0,1300,1110.2,1110.2,1110.2,SPX03181300C,2018-03-16,C
2017-07-10,2017-07-10,2.0,1.4,1300.0,1196.0,1300,1.7,1.7,1.7,SPX03181300P,2018-03-16,P
2017-07-10,2017-07-10,1089.1,1082.0,1325.0,0.0,1325,1085.55,1085.55,1085.55,SPX03181325C,2018-03-16,C
2017-07-10,2017-07-10,2.1,1.5,1325.0,60.0,1325,1.8,1.8,1.8,SPX03181325P,2018-03-16,P
2017-07-10,2017-07-10,1040.2,1033.1,1375.0,0.0,1375,1036.65,1036.65,1036.65,SPX03181375C,2018-03-16,C
2017-07-10,2017-07-10,2.55,1.95,1375.0,153.0,1375,2.25,2.25,2.25,SPX03181375P,2018-03-16,P
2017-07-10,2017-07-10,1015.7,1008.7,1400.0,0.0,1400,1012.2,1012.2,1012.2,SPX03181400C,2018-03-16,C
2017-07-10,2017-07-10,2.8,2.1,1400.0,228.0,1400,2.3,2.3,2.3,SPX03181400P,2018-03-16,P
2017-07-10,2017-07-10,966.4,959.4,1450.0,0.0,1450,962.9,962.9,962.9,SPX03181450C,2018-03-16,C
2017-07-10,2017-07-10,3.3,2.7,1450.0,374.0,1450,3.0,3.0,3.0,SPX03181450P,2018-03-16,P
2017-07-10,2017-07-10,942.1,935.2,1475.0,0.0,1475,938.65,938.65,938.65,SPX03181475C,2018-03-16,C
2017-07-10,2017-07-10,3.6,2.95,1475.0,100.0,1475,3.275,3.275,3.275,SPX03181475P,2018-03-16,P
2017-07-10,2017-07-10,917.5,910.6,1500.0,47.0,1500,914.05,914.05,914.05,SPX03181500C,2018-03-16,C
2017-07-10,2017-07-10,3.9,3.3,1500.0,2126.0,1500,3.6,3.6,3.6,SPX03181500P,2018-03-16,P
2017-07-10,2017-07-10,893.5,886.6,1525.0,0.0,1525,890.05,890.05,890.05,SPX03181525C,2018-03-16,C
2017-07-10,2017-07-10,4.3,3.6,1525.0,749.0,1525,3.95,3.95,3.95,SPX03181525P,2018-03-16,P
2017-07-10,2017-07-10,868.8,861.9,1550.0,0.0,1550,865.35,865.35,865.35,SPX03181550C,2018-03-16,C
2017-07-10,2017-07-10,4.7,4.0,1550.0,463.0,1550,4.35,4.35,4.35,SPX03181550P,2018-03-16,P
2017-07-10,2017-07-10,844.5,837.6,1575.0,0.0,1575,841.05,841.05,841.05,SPX03181575C,2018-03-16,C
2017-07-10,2017-07-10,5.1,4.4,1575.0,467.0,1575,4.75,4.75,4.75,SPX03181575P,2018-03-16,P
2017-07-10,2017-07-10,820.2,813.4,1600.0,0.0,1600,816.8,816.8,816.8,SPX03181600C,2018-03-16,C
2017-07-10,2017-07-10,5.6,4.9,1600.0,3268.0,1600,5.25,5.25,5.25,SPX03181600P,2018-03-16,P
2017-07-10,2017-07-10,796.0,789.2,1625.0,0.0,1625,792.6,792.6,792.6,SPX03181625C,2018-03-16,C
2017-07-10,2017-07-10,6.1,5.4,1625.0,426.0,1625,5.75,5.75,5.75,SPX03181625P,2018-03-16,P
2017-07-10,2017-07-10,771.9,765.2,1650.0,0.0,1650,768.55,768.55,768.55,SPX03181650C,2018-03-16,C
2017-07-10,2017-07-10,6.8,6.0,1650.0,741.0,1650,6.4,6.4,6.4,SPX03181650P,2018-03-16,P
2017-07-10,2017-07-10,747.7,741.0,1675.0,0.0,1675,744.35,744.35,744.35,SPX03181675C,2018-03-16,C
2017-07-10,2017-07-10,7.4,6.6,1675.0,1600.0,1675,7.0,7.0,7.0,SPX03181675P,2018-03-16,P
2017-07-10,2017-07-10,723.6,717.1,1700.0,1.0,1700,720.35,720.35,720.35,SPX03181700C,2018-03-16,C
2017-07-10,2017-07-10,8.0,7.2,1700.0,2466.0,1700,7.6,7.6,7.6,SPX03181700P,2018-03-16,P
2017-07-10,2017-07-10,699.8,693.3,1725.0,0.0,1725,696.55,696.55,696.55,SPX03181725C,2018-03-16,C
2017-07-10,2017-07-10,8.9,8.0,1725.0,233.0,1725,8.45,8.45,8.45,SPX03181725P,2018-03-16,P
2017-07-10,2017-07-10,676.1,669.6,1750.0,0.0,1750,672.85,672.85,672.85,SPX03181750C,2018-03-16,C
2017-07-10,2017-07-10,9.7,8.8,1750.0,2140.0,1750,9.5,9.3,9.5,SPX03181750P,2018-03-16,P
2017-07-10,2017-07-10,652.0,645.6,1775.0,0.0,1775,648.8,648.8,648.8,SPX03181775C,2018-03-16,C
2017-07-10,2017-07-10,10.6,9.6,1775.0,5955.0,1775,10.1,10.1,10.1,SPX03181775P,2018-03-16,P
2017-07-10,2017-07-10,628.2,621.9,1800.0,2.0,1800,625.05,625.05,625.05,SPX03181800C,2018-03-16,C
2017-07-10,2017-07-10,11.6,10.6,1800.0,2171.0,1800,11.1,11.1,11.1,SPX03181800P,2018-03-16,P
2017-07-10,2017-07-10,604.5,598.3,1825.0,0.0,1825,601.4,601.4,601.4,SPX03181825C,2018-03-16,C
2017-07-10,2017-07-10,12.5,11.6,1825.0,2320.0,1825,12.05,12.05,12.05,SPX03181825P,2018-03-16,P
2017-07-10,2017-07-10,580.9,574.7,1850.0,1.0,1850,577.8,577.8,577.8,SPX03181850C,2018-03-16,C
2017-07-10,2017-07-10,13.8,12.7,1850.0,1156.0,1850,12.8,12.8,12.8,SPX03181850P,2018-03-16,P
2017-07-10,2017-07-10,557.4,551.3,1875.0,0.0,1875,554.35,554.35,554.35,SPX03181875C,2018-03-16,C
