DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2017-07-03,2017-07-03,1315.0,1308.5,1100.0,400.0,1100,1311.75,1311.75,1311.75,SPX01181100C,2018-01-19,C
2017-07-03,2017-07-03,0.75,0.3,1100.0,2315.0,1100,0.35,0.35,0.35,SPX01181100P,2018-01-19,P
2017-07-03,2017-07-03,1290.2,1283.7,1125.0,0.0,1125,1286.95,1286.95,1286.95,SPX01181125C,2018-01-19,C
2017-07-03,2017-07-03,0.8,0.3,1125.0,601.0,1125,0.55,0.55,0.55,SPX01181125P,2018-01-19,P
2017-07-03,2017-07-03,1265.5,1259.0,1150.0,0.0,1150,1262.25,1262.25,1262.25,SPX01181150C,2018-01-19,C
2017-07-03,2017-07-03,0.85,0.35,1150.0,417.0,1150,0.6,0.6,0.6,SPX01181150P,2018-01-19,P
2017-07-03,2017-07-03,1240.8,1234.3,1175.0,0.0,1175,1237.55,1237.55,1237.55,SPX01181175C,2018-01-19,C
2017-07-03,2017-07-03,0.9,0.4,1175.0,189.0,1175,0.65,0.65,0.65,SPX01181175P,2018-01-19,P
2017-07-03,2017-07-03,1216.0,1209.6,1200.0,21.0,1200,1212.8,1212.8,1212.8,SPX01181200C,2018-01-19,C
2017-07-03,2017-07-03,0.95,0.5,1200.0,1948.0,1200,0.725,0.725,0.725,SPX01181200P,2018-01-19,P
2017-07-03,2017-07-03,1191.3,1184.9,1225.0,0.0,1225,1188.1,1188.1,1188.1,SPX01181225C,2018-01-19,C
2017-07-03,2017-07-03,1.0,0.55,1225.0,748.0,1225,0.775,0.775,0.775,SPX01181225P,2018-01-19,P
2017-07-03,2017-07-03,1141.9,1135.5,1275.0,0.0,1275,1138.7,1138.7,1138.7,SPX01181275C,2018-01-19,C
2017-07-03,2017-07-03,1.15,0.7,1275.0,570.0,1275,0.925,0.925,0.925,SPX01181275P,2018-01-19,P
2017-07-03,2017-07-03,1117.2,1110.9,1300.0,143.0,1300,1114.05,1114.05,1114.05,SPX01181300C,2018-01-19,C
2017-07-03,2017-07-03,1.2,0.75,1300.0,633.0,1300,0.975,0.975,0.975,SPX01181300P,2018-01-19,P
2017-07-03,2017-07-03,1092.5,1086.2,1325.0,1.0,1325,1089.35,1089.35,1089.35,SPX01181325C,2018-01-19,C
2017-07-03,2017-07-03,1.3,0.85,1325.0,560.0,1325,1.075,1.075,1.075,SPX01181325P,2018-01-19,P
2017-07-03,2017-07-03,1043.2,1036.9,1375.0,0.0,1375,1040.05,1040.05,1040.05,SPX01181375C,2018-01-19,C
2017-07-03,2017-07-03,1.55,1.1,1375.0,820.0,1375,1.325,1.325,1.325,SPX01181375P,2018-01-19,P
2017-07-03,2017-07-03,1018.6,1012.3,1400.0,7.0,1400,1015.45,1015.45,1015.45,SPX01181400C,2018-01-19,C
2017-07-03,2017-07-03,1.7,1.15,1400.0,1899.0,1400,1.425,1.425,1.425,SPX01181400P,2018-01-19,P
2017-07-03,2017-07-03,969.3,963.1,1450.0,0.0,1450,966.2,966.2,966.2,SPX01181450C,2018-01-19,C
2017-07-03,2017-07-03,2.05,1.55,1450.0,832.0,1450,1.8,1.8,1.8,SPX01181450P,2018-01-19,P
2017-07-03,2017-07-03,944.7,938.5,1475.0,0.0,1475,941.6,941.6,941.6,SPX01181475C,2018-01-19,C
2017-07-03,2017-07-03,2.25,1.65,1475.0,822.0,1475,1.95,1.95,1.95,SPX01181475P,2018-01-19,P
2017-07-03,2017-07-03,920.1,913.9,1500.0,20.0,1500,917.0,917.0,917.0,SPX01181500C,2018-01-19,C
2017-07-03,2017-07-03,2.45,1.85,1500.0,3670.0,1500,2.15,2.15,2.15,SPX01181500P,2018-01-19,P
2017-07-03,2017-07-03,895.5,889.4,1525.0,19.0,1525,892.45,892.45,892.45,SPX01181525C,2018-01-19,C
2017-07-03,2017-07-03,2.65,2.1,1525.0,187.0,1525,2.375,2.375,2.375,SPX01181525P,2018-01-19,P
2017-07-03,2017-07-03,871.0,864.9,1550.0,0.0,1550,867.95,867.95,867.95,SPX01181550C,2018-01-19,C
2017-07-03,2017-07-03,2.95,2.35,1550.0,2924.0,1550,2.5,2.5,2.5,SPX01181550P,2018-01-19,P
2017-07-03,2017-07-03,846.5,840.4,1575.0,0.0,1575,843.45,843.45,843.45,SPX01181575C,2018-01-19,C
2017-07-03,2017-07-03,3.2,2.55,1575.0,466.0,1575,2.875,2.875,2.875,SPX01181575P,2018-01-19,P
2017-07-03,2017-07-03,822.0,815.9,1600.0,2.0,1600,818.95,818.95,818.95,SPX01181600C,2018-01-19,C
2017-07-03,2017-07-03,3.5,2.9,1600.0,1993.0,1600,3.2,3.2,3.2,SPX01181600P,2018-01-19,P
2017-07-03,2017-07-03,797.5,791.5,1625.0,0.0,1625,794.5,794.5,794.5,SPX01181625C,2018-01-19,C
2017-07-03,2017-07-03,3.9,3.2,1625.0,718.0,1625,3.3,3.3,3.3,SPX01181625P,2018-01-19,P
2017-07-03,2017-07-03,773.1,767.1,1650.0,0.0,1650,770.1,770.1,770.1,SPX01181650C,2018-01-19,C
2017-07-03,2017-07-03,4.2,3.5,1650.0,3091.0,1650,3.85,3.85,3.85,SPX01181650P,2018-01-19,P
2017-07-03,2017-07-03,748.7,742.8,1675.0,1.0,1675,745.75,745.75,745.75,SPX01181675C,2018-01-19,C
2017-07-03,2017-07-03,4.6,3.9,1675.0,3354.0,1675,4.25,4.25,4.25,SPX01181675P,2018-01-19,P
2017-07-03,2017-07-03,724.4,718.5,1700.0,4.0,1700,721.45,721.45,721.45,SPX01181700C,2018-01-19,C
2017-07-03,2017-07-03,5.1,4.4,1700.0,6384.0,1700,4.75,4.75,4.75,SPX01181700P,2018-01-19,P
2017-07-03,2017-07-03,700.1,694.2,1725.0,0.0,1725,697.15,697.15,697.15,SPX01181725C,2018-01-19,C
2017-07-03,2017-07-03,5.5,4.8,1725.0,344.0,1725,5.15,5.15,5.15,SPX01181725P,2018-01-19,P
2017-07-03,2017-07-03,675.6,669.7,1750.0,3.0,1750,672.65,672.65,672.65,SPX01181750C,2018-01-19,C
2017-07-03,2017-07-03,6.1,5.4,1750.0,2465.0,1750,5.75,5.75,5.75,SPX01181750P,2018-01-19,P
2017-07-03,2017-07-03,651.4,645.6,1775.0,0.0,1775,648.5,648.5,648.5,SPX01181775C,2018-01-19,C
2017-07-03,2017-07-03,6.7,6.0,1775.0,2245.0,1775,6.35,6.35,6.35,SPX01181775P,2018-01-19,P
2017-07-03,2017-07-03,627.3,621.5,1800.0,16.0,1800,624.4,624.4,624.4,SPX01181800C,2018-01-19,C
2017-07-03,2017-07-03,7.3,6.7,1800.0,8289.0,1800,7.0,7.0,7.0,SPX01181800P,2018-01-19,P
2017-07-03,2017-07-03,603.2,597.5,1825.0,0.0,1825,600.35,600.35,600.35,SPX01181825C,2018-01-19,C
2017-07-03,2017-07-03,8.1,7.4,1825.0,337.0,1825,7.75,7.75,7.75,SPX01181825P,2018-01-19,P
2017-07-03,2017-07-03,579.2,573.6,1850.0,28.0,1850,576.4,576.4,576.4,SPX01181850C,2018-01-19,C
2017-07-03,2017-07-03,8.9,8.2,1850.0,3411.0,1850,8.2,8.2,8.2,SPX01181850P,2018-01-19,P
2017-07-03,2017-07-03,555.3,549.7,1875.0,2.0,1875,552.5,552.5,552.5,SPX01181875C,2018-01-19,C
2017-07-03,2017-07-03,9.8,9.1,1875.0,257.0,1875,9.45,9.45,9.45,SPX01181875P,2018-01-19,P
2017-07-03,2017-07-03,531.5,526.0,1900.0,191.0,1900,528.75,528.75,528.75,SPX01181900C,2018-01-19,C
2017-07-03,2017-07-03,10.8,10.1,1900.0,10866.0,1900,9.6,9.6,9.6,SPX01181900P,2018-01-19,P
2017-07-03,2017-07-03,507.8,502.3,1925.0,17.0,1925,505.05,505.05,505.05,SPX01181925C,2018-01-19,C
2017-07-03,2017-07-03,11.9,11.1,1925.0,643.0,1925,11.5,11.5,11.5,SPX01181925P,2018-01-19,P
2017-07-03,2017-07-03,484.5,479.2,1950.0,10.0,1950,481.85,481.85,481.85,SPX01181950C,2018-01-19,C
2017-07-03,2017-07-03,13.1,12.3,1950.0,3382.0,1950,12.7,12.7,12.7,SPX01181950P,2018-01-19,P
2017-07-03,2017-07-03,461.1,455.8,1975.0,51.0,1975,458.45,458.45,458.45,SPX01181975C,2018-01-19,C
2017-07-03,2017-07-03,14.5,13.6,1975.0,284.0,1975,14.05,14.05,14.05,SPX01181975P,2018-01-19,P
2017-07-03,2017-07-03,437.8,432.6,2000.0,70.0,2000,435.2,435.2,435.2,SPX01182000C,2018-01-19,C
2017-07-03,2017-07-03,16.0,15.1,2000.0,13627.0,2000,14.5,14.5,14.5,SPX01182000P,2018-01-19,P
2017-07-03,2017-07-03,414.6,409.4,2025.0,42.0,2025,412.0,412.0,412.0,SPX01182025C,2018-01-19,C
2017-07-03,2017-07-03,17.7,16.7,2025.0,1781.0,2025,17.2,17.2,17.2,SPX01182025P,2018-01-19,P
2017-07-03,2017-07-03,391.6,386.5,2050.0,69.0,2050,389.05,389.05,389.05,SPX01182050C,2018-01-19,C
2017-07-03,2017-07-03,19.5,18.5,2050.0,7657.0,2050,19.0,19.0,19.0,SPX01182050P,2018-01-19,P
2017-07-03,2017-07-03,368.7,363.8,2075.0,91.0,2075,366.25,366.25,366.25,SPX01182075C,2018-01-19,C
2017-07-03,2017-07-03,21.6,20.4,2075.0,2107.0,2075,21.0,21.0,21.0,SPX01182075P,2018-01-19,P
2017-07-03,2017-07-03,344.8,341.6,2100.0,285.0,2100,343.2,343.2,343.2,SPX01182100C,2018-01-19,C
2017-07-03,2017-07-03,23.8,22.6,2100.0,6490.0,2100,23.2,23.2,23.2,SPX01182100P,2018-01-19,P
2017-07-03,2017-07-03,322.5,319.3,2125.0,60.0,2125,320.9,320.9,320.9,SPX01182125C,2018-01-19,C
2017-07-03,2017-07-03,26.3,25.0,2125.0,2483.0,2125,25.65,25.65,25.65,SPX01182125P,2018-01-19,P
2017-07-03,2017-07-03,300.4,297.2,2150.0,1256.0,2150,298.8,298.8,298.8,SPX01182150C,2018-01-19,C
2017-07-03,2017-07-03,29.0,27.7,2150.0,6251.0,2150,28.35,28.35,28.35,SPX01182150P,2018-01-19,P
2017-07-03,2017-07-03,278.6,275.4,2175.0,81.0,2175,277.0,277.0,277.0,SPX01182175C,2018-01-19,C
2017-07-03,2017-07-03,32.1,30.7,2175.0,1661.0,2175,31.4,31.4,31.4,SPX01182175P,2018-01-19,P
2017-07-03,2017-07-03,257.1,254.0,2200.0,837.0,2200,255.55,255.55,255.55,SPX01182200C,2018-01-19,C
2017-07-03,2017-07-03,35.4,33.9,2200.0,10978.0,2200,34.65,34.65,34.65,SPX01182200P,2018-01-19,P
2017-07-03,2017-07-03,236.0,232.9,2225.0,328.0,2225,234.45,234.45,234.45,SPX01182225C,2018-01-19,C
2017-07-03,2017-07-03,39.1,37.5,2225.0,3904.0,2225,38.3,38.3,38.3,SPX01182225P,2018-01-19,P
2017-07-03,2017-07-03,215.3,212.2,2250.0,3806.0,2250,213.75,213.75,213.75,SPX01182250C,2018-01-19,C
2017-07-03,2017-07-03,43.2,41.6,2250.0,13200.0,2250,40.7,39.1,39.1,SPX01182250P,2018-01-19,P
2017-07-03,2017-07-03,195.1,192.1,2275.0,3624.0,2275,193.6,193.6,193.6,SPX01182275C,2018-01-19,C
2017-07-03,2017-07-03,47.8,46.1,2275.0,5712.0,2275,46.95,46.95,46.95,SPX01182275P,2018-01-19,P
2017-07-03,2017-07-03,175.0,172.5,2300.0,5401.0,2300,173.75,173.75,173.75,SPX01182300C,2018-01-19,C
2017-07-03,2017-07-03,52.9,51.2,2300.0,12179.0,2300,52.05,52.05,52.05,SPX01182300P,2018-01-19,P
2017-07-03,2017-07-03,155.8,153.4,2325.0,2630.0,2325,154.6,154.6,154.6,SPX01182325C,2018-01-19,C
2017-07-03,2017-07-03,58.6,56.8,2325.0,2863.0,2325,57.7,57.7,57.7,SPX01182325P,2018-01-19,P
2017-07-03,2017-07-03,137.3,134.9,2350.0,5757.0,2350,136.1,136.1,136.1,SPX01182350C,2018-01-19,C
2017-07-03,2017-07-03,64.9,63.1,2350.0,10254.0,2350,62.2,62.2,62.2,SPX01182350P,2018-01-19,P
2017-07-03,2017-07-03,119.5,117.2,2375.0,3286.0,2375,118.35,118.35,118.35,SPX01182375C,2018-01-19,C
2017-07-03,2017-07-03,72.0,70.1,2375.0,3879.0,2375,71.05,71.05,71.05,SPX01182375P,2018-01-19,P
2017-07-03,2017-07-03,102.5,100.4,2400.0,11424.0,2400,101.45,101.45,101.45,SPX01182400C,2018-01-19,C
2017-07-03,2017-07-03,80.1,78.0,2400.0,4604.0,2400,74.25,74.25,74.25,SPX01182400P,2018-01-19,P
2017-07-03,2017-07-03,86.5,84.6,2425.0,5551.0,2425,90.5,89.5,89.5,SPX01182425C,2018-01-19,C
2017-07-03,2017-07-03,88.8,86.8,2425.0,2570.0,2425,81.65,81.65,81.65,SPX01182425P,2018-01-19,P
2017-07-03,2017-07-03,71.8,70.0,2450.0,12041.0,2450,70.9,70.9,70.9,SPX01182450C,2018-01-19,C
2017-07-03,2017-07-03,98.8,96.8,2450.0,2406.0,2450,91.15,91.15,91.15,SPX01182450P,2018-01-19,P
2017-07-03,2017-07-03,58.3,56.5,2475.0,3796.0,2475,57.4,57.4,57.4,SPX01182475C,2018-01-19,C
2017-07-03,2017-07-03,110.2,108.0,2475.0,641.0,2475,109.1,109.1,109.1,SPX01182475P,2018-01-19,P
2017-07-03,2017-07-03,46.3,44.6,2500.0,11927.0,2500,45.45,45.45,45.45,SPX01182500C,2018-01-19,C
2017-07-03,2017-07-03,123.0,120.7,2500.0,591.0,2500,121.85,121.85,121.85,SPX01182500P,2018-01-19,P
2017-07-03,2017-07-03,19.5,18.1,2575.0,1485.0,2575,18.8,18.8,18.8,SPX01182575C,2018-01-19,C
2017-07-03,2017-07-03,171.2,168.1,2575.0,3.0,2575,169.65,169.65,169.65,SPX01182575P,2018-01-19,P
2017-07-03,2017-07-03,13.8,12.5,2600.0,14487.0,2600,14.4,13.82,13.82,SPX01182600C,2018-01-19,C
2017-07-03,2017-07-03,191.2,186.1,2600.0,121.0,2600,188.65,188.65,188.65,SPX01182600P,2018-01-19,P
2017-07-03,2017-07-03,9.5,8.4,2625.0,5136.0,2625,9.42,9.42,9.42,SPX01182625C,2018-01-19,C
2017-07-03,2017-07-03,211.9,206.6,2625.0,67.0,2625,209.25,209.25,209.25,SPX01182625P,2018-01-19,P
2017-07-03,2017-07-03,6.5,5.5,2650.0,3635.0,2650,6.0,6.0,6.0,SPX01182650C,2018-01-19,C
2017-07-03,2017-07-03,234.2,228.6,2650.0,1.0,2650,231.4,231.4,231.4,SPX01182650P,2018-01-19,P
2017-07-03,2017-07-03,4.4,3.7,2675.0,98.0,2675,4.5,4.5,4.5,SPX01182675C,2018-01-19,C
2017-07-03,2017-07-03,257.1,251.3,2675.0,0.0,2675,254.2,254.2,254.2,SPX01182675P,2018-01-19,P
2017-07-03,2017-07-03,3.2,2.5,2700.0,2827.0,2700,3.16,3.0,3.0,SPX01182700C,2018-01-19,C
2017-07-03,2017-07-03,280.4,274.5,2700.0,145.0,2700,277.45,277.45,277.45,SPX01182700P,2018-01-19,P
2017-07-03,2017-07-03,2.45,1.9,2725.0,272.0,2725,2.175,2.175,2.175,SPX01182725C,2018-01-19,C
2017-07-03,2017-07-03,304.7,298.7,2725.0,0.0,2725,301.7,301.7,301.7,SPX01182725P,2018-01-19,P
2017-07-03,2017-07-03,2.0,1.45,2750.0,678.0,2750,1.8,1.8,1.8,SPX01182750C,2018-01-19,C
2017-07-03,2017-07-03,328.8,322.7,2750.0,1.0,2750,325.75,325.75,325.75,SPX01182750P,2018-01-19,P
2017-07-03,2017-07-03,1.5,0.9,2800.0,1958.0,2800,1.23,1.23,1.23,SPX01182800C,2018-01-19,C
2017-07-03,2017-07-03,377.8,371.7,2800.0,10.0,2800,374.75,374.75,374.75,SPX01182800P,2018-01-19,P
2017-07-03,2017-07-03,1.2,0.65,2850.0,179.0,2850,0.925,0.925,0.925,SPX01182850C,2018-01-19,C
2017-07-03,2017-07-03,427.1,420.9,2850.0,13.0,2850,424.0,424.0,424.0,SPX01182850P,2018-01-19,P
2017-07-03,2017-07-03,1.0,0.5,2900.0,110.0,2900,0.75,0.75,0.75,SPX01182900C,2018-01-19,C
2017-07-03,2017-07-03,476.5,470.3,2900.0,1.0,2900,473.4,473.4,473.4,SPX01182900P,2018-01-19,P
2017-07-03,2017-07-03,0.85,0.4,2950.0,59.0,2950,0.625,0.625,0.625,SPX01182950C,2018-01-19,C
