DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2017-08-03,2017-08-03,1364.5,1358.5,1100.0,600.0,1100,1361.5,1361.5,1361.5,SPX01181100C,2018-01-19,C
2017-08-03,2017-08-03,0.4,0.1,1100.0,2450.0,1100,0.25,0.25,0.25,SPX01181100P,2018-01-19,P
2017-08-03,2017-08-03,1339.7,1333.7,1125.0,0.0,1125,1336.7,1336.7,1336.7,SPX01181125C,2018-01-19,C
2017-08-03,2017-08-03,0.45,0.15,1125.0,601.0,1125,0.3,0.3,0.3,SPX01181125P,2018-01-19,P
2017-08-03,2017-08-03,1314.9,1309.0,1150.0,0.0,1150,1311.95,1311.95,1311.95,SPX01181150C,2018-01-19,C
2017-08-03,2017-08-03,0.5,0.2,1150.0,417.0,1150,0.35,0.35,0.35,SPX01181150P,2018-01-19,P
2017-08-03,2017-08-03,1290.2,1284.2,1175.0,0.0,1175,1287.2,1287.2,1287.2,SPX01181175C,2018-01-19,C
2017-08-03,2017-08-03,0.5,0.25,1175.0,189.0,1175,0.375,0.375,0.375,SPX01181175P,2018-01-19,P
2017-08-03,2017-08-03,1265.4,1259.4,1200.0,9.0,1200,1262.4,1262.4,1262.4,SPX01181200C,2018-01-19,C
2017-08-03,2017-08-03,0.4,0.3,1200.0,4141.0,1200,0.4,0.4,0.4,SPX01181200P,2018-01-19,P
2017-08-03,2017-08-03,1240.6,1234.7,1225.0,2.0,1225,1237.65,1237.65,1237.65,SPX01181225C,2018-01-19,C
2017-08-03,2017-08-03,0.65,0.35,1225.0,748.0,1225,0.5,0.5,0.5,SPX01181225P,2018-01-19,P
2017-08-03,2017-08-03,1191.1,1185.2,1275.0,19.0,1275,1188.15,1188.15,1188.15,SPX01181275C,2018-01-19,C
2017-08-03,2017-08-03,0.75,0.45,1275.0,570.0,1275,0.6,0.6,0.6,SPX01181275P,2018-01-19,P
