DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2017-07-05,2017-07-05,1319.0,1312.3,1100.0,400.0,1100,1315.65,1315.65,1315.65,SPX01181100C,2018-01-19,C
2017-07-05,2017-07-05,0.7,0.3,1100.0,2315.0,1100,0.5,0.5,0.5,SPX01181100P,2018-01-19,P
2017-07-05,2017-07-05,1294.3,1287.5,1125.0,0.0,1125,1290.9,1290.9,1290.9,SPX01181125C,2018-01-19,C
2017-07-05,2017-07-05,0.75,0.35,1125.0,601.0,1125,0.55,0.55,0.55,SPX01181125P,2018-01-19,P
2017-07-05,2017-07-05,1269.5,1262.8,1150.0,0.0,1150,1266.15,1266.15,1266.15,SPX01181150C,2018-01-19,C
2017-07-05,2017-07-05,0.8,0.4,1150.0,417.0,1150,0.6,0.6,0.6,SPX01181150P,2018-01-19,P
2017-07-05,2017-07-05,1244.8,1238.1,1175.0,0.0,1175,1241.45,1241.45,1241.45,SPX01181175C,2018-01-19,C
2017-07-05,2017-07-05,0.85,0.45,1175.0,189.0,1175,0.65,0.65,0.65,SPX01181175P,2018-01-19,P
2017-07-05,2017-07-05,1220.1,1213.4,1200.0,21.0,1200,1216.75,1216.75,1216.75,SPX01181200C,2018-01-19,C
2017-07-05,2017-07-05,0.9,0.5,1200.0,1948.0,1200,0.7,0.7,0.7,SPX01181200P,2018-01-19,P
2017-07-05,2017-07-05,1195.3,1188.7,1225.0,0.0,1225,1192.0,1192.0,1192.0,SPX01181225C,2018-01-19,C
2017-07-05,2017-07-05,1.0,0.55,1225.0,748.0,1225,0.775,0.775,0.775,SPX01181225P,2018-01-19,P
2017-07-05,2017-07-05,1145.9,1139.3,1275.0,0.0,1275,1142.6,1142.6,1142.6,SPX01181275C,2018-01-19,C
2017-07-05,2017-07-05,1.15,0.7,1275.0,570.0,1275,0.925,0.925,0.925,SPX01181275P,2018-01-19,P
2017-07-05,2017-07-05,1121.2,1114.6,1300.0,143.0,1300,1117.9,1117.9,1117.9,SPX01181300C,2018-01-19,C
2017-07-05,2017-07-05,1.2,0.8,1300.0,633.0,1300,1.0,1.0,1.0,SPX01181300P,2018-01-19,P
2017-07-05,2017-07-05,1096.5,1090.0,1325.0,1.0,1325,1093.25,1093.25,1093.25,SPX01181325C,2018-01-19,C
2017-07-05,2017-07-05,1.3,0.85,1325.0,560.0,1325,1.075,1.075,1.075,SPX01181325P,2018-01-19,P
2017-07-05,2017-07-05,1047.2,1040.7,1375.0,0.0,1375,1043.95,1043.95,1043.95,SPX01181375C,2018-01-19,C
2017-07-05,2017-07-05,1.55,1.1,1375.0,820.0,1375,1.325,1.325,1.325,SPX01181375P,2018-01-19,P
2017-07-05,2017-07-05,1022.5,1016.0,1400.0,7.0,1400,1019.25,1019.25,1019.25,SPX01181400C,2018-01-19,C
2017-07-05,2017-07-05,1.65,1.25,1400.0,1899.0,1400,1.45,1.45,1.45,SPX01181400P,2018-01-19,P
2017-07-05,2017-07-05,973.3,966.8,1450.0,0.0,1450,970.05,970.05,970.05,SPX01181450C,2018-01-19,C
2017-07-05,2017-07-05,2.05,1.55,1450.0,832.0,1450,1.8,1.8,1.8,SPX01181450P,2018-01-19,P
2017-07-05,2017-07-05,948.6,942.2,1475.0,0.0,1475,945.4,945.4,945.4,SPX01181475C,2018-01-19,C
2017-07-05,2017-07-05,2.15,1.7,1475.0,822.0,1475,1.925,1.925,1.925,SPX01181475P,2018-01-19,P
2017-07-05,2017-07-05,924.0,917.7,1500.0,20.0,1500,920.85,920.85,920.85,SPX01181500C,2018-01-19,C
2017-07-05,2017-07-05,2.35,1.9,1500.0,3670.0,1500,2.125,2.125,2.125,SPX01181500P,2018-01-19,P
2017-07-05,2017-07-05,899.5,893.1,1525.0,19.0,1525,896.3,896.3,896.3,SPX01181525C,2018-01-19,C
2017-07-05,2017-07-05,2.65,2.1,1525.0,187.0,1525,2.375,2.375,2.375,SPX01181525P,2018-01-19,P
2017-07-05,2017-07-05,874.9,868.6,1550.0,0.0,1550,871.75,871.75,871.75,SPX01181550C,2018-01-19,C
2017-07-05,2017-07-05,2.65,2.3,1550.0,2334.0,1550,2.475,2.475,2.475,SPX01181550P,2018-01-19,P
2017-07-05,2017-07-05,850.4,844.1,1575.0,0.0,1575,847.25,847.25,847.25,SPX01181575C,2018-01-19,C
2017-07-05,2017-07-05,3.1,2.6,1575.0,466.0,1575,2.85,2.85,2.85,SPX01181575P,2018-01-19,P
2017-07-05,2017-07-05,825.9,819.6,1600.0,2.0,1600,822.75,822.75,822.75,SPX01181600C,2018-01-19,C
2017-07-05,2017-07-05,3.3,2.85,1600.0,1994.0,1600,3.1,3.1,3.1,SPX01181600P,2018-01-19,P
2017-07-05,2017-07-05,801.4,795.2,1625.0,0.0,1625,798.3,798.3,798.3,SPX01181625C,2018-01-19,C
2017-07-05,2017-07-05,3.7,3.2,1625.0,718.0,1625,3.45,3.45,3.45,SPX01181625P,2018-01-19,P
2017-07-05,2017-07-05,777.0,770.8,1650.0,0.0,1650,773.9,773.9,773.9,SPX01181650C,2018-01-19,C
2017-07-05,2017-07-05,4.0,3.5,1650.0,3091.0,1650,3.75,3.75,3.75,SPX01181650P,2018-01-19,P
2017-07-05,2017-07-05,752.6,746.4,1675.0,1.0,1675,749.5,749.5,749.5,SPX01181675C,2018-01-19,C
2017-07-05,2017-07-05,4.5,3.9,1675.0,3354.0,1675,4.2,4.2,4.2,SPX01181675P,2018-01-19,P
2017-07-05,2017-07-05,728.2,722.1,1700.0,4.0,1700,725.15,725.15,725.15,SPX01181700C,2018-01-19,C
2017-07-05,2017-07-05,4.9,4.3,1700.0,6384.0,1700,4.6,4.6,4.6,SPX01181700P,2018-01-19,P
2017-07-05,2017-07-05,703.9,697.8,1725.0,0.0,1725,700.85,700.85,700.85,SPX01181725C,2018-01-19,C
2017-07-05,2017-07-05,5.4,4.8,1725.0,348.0,1725,5.1,5.1,5.1,SPX01181725P,2018-01-19,P
2017-07-05,2017-07-05,679.6,673.6,1750.0,3.0,1750,676.6,676.6,676.6,SPX01181750C,2018-01-19,C
2017-07-05,2017-07-05,6.0,5.3,1750.0,2465.0,1750,5.65,5.65,5.65,SPX01181750P,2018-01-19,P
2017-07-05,2017-07-05,655.4,649.4,1775.0,0.0,1775,652.4,652.4,652.4,SPX01181775C,2018-01-19,C
2017-07-05,2017-07-05,6.6,5.9,1775.0,2245.0,1775,6.25,6.25,6.25,SPX01181775P,2018-01-19,P
2017-07-05,2017-07-05,631.2,625.3,1800.0,16.0,1800,628.25,628.25,628.25,SPX01181800C,2018-01-19,C
2017-07-05,2017-07-05,7.2,6.5,1800.0,8289.0,1800,6.85,6.85,6.85,SPX01181800P,2018-01-19,P
2017-07-05,2017-07-05,607.1,601.2,1825.0,0.0,1825,604.15,604.15,604.15,SPX01181825C,2018-01-19,C
2017-07-05,2017-07-05,8.0,7.2,1825.0,337.0,1825,7.6,7.6,7.6,SPX01181825P,2018-01-19,P
2017-07-05,2017-07-05,583.1,577.3,1850.0,28.0,1850,580.2,580.2,580.2,SPX01181850C,2018-01-19,C
2017-07-05,2017-07-05,8.8,8.0,1850.0,3411.0,1850,8.4,8.4,8.4,SPX01181850P,2018-01-19,P
2017-07-05,2017-07-05,559.1,553.4,1875.0,2.0,1875,556.25,556.25,556.25,SPX01181875C,2018-01-19,C
2017-07-05,2017-07-05,9.6,8.9,1875.0,257.0,1875,9.25,9.25,9.25,SPX01181875P,2018-01-19,P
2017-07-05,2017-07-05,535.3,529.6,1900.0,189.0,1900,532.0,532.0,532.0,SPX01181900C,2018-01-19,C
2017-07-05,2017-07-05,10.6,9.8,1900.0,10866.0,1900,10.2,10.2,10.2,SPX01181900P,2018-01-19,P
2017-07-05,2017-07-05,511.5,505.9,1925.0,17.0,1925,508.7,508.7,508.7,SPX01181925C,2018-01-19,C
2017-07-05,2017-07-05,11.7,10.9,1925.0,643.0,1925,11.3,11.3,11.3,SPX01181925P,2018-01-19,P
2017-07-05,2017-07-05,487.9,482.4,1950.0,10.0,1950,485.15,485.15,485.15,SPX01181950C,2018-01-19,C
2017-07-05,2017-07-05,12.9,12.0,1950.0,3382.0,1950,12.45,12.45,12.45,SPX01181950P,2018-01-19,P
2017-07-05,2017-07-05,464.4,458.9,1975.0,51.0,1975,461.65,461.65,461.65,SPX01181975C,2018-01-19,C
2017-07-05,2017-07-05,14.2,13.3,1975.0,284.0,1975,13.75,13.75,13.75,SPX01181975P,2018-01-19,P
2017-07-05,2017-07-05,441.0,435.7,2000.0,70.0,2000,438.35,438.35,438.35,SPX01182000C,2018-01-19,C
2017-07-05,2017-07-05,15.6,14.7,2000.0,13627.0,2000,16.2,14.9,16.2,SPX01182000P,2018-01-19,P
2017-07-05,2017-07-05,417.7,412.5,2025.0,42.0,2025,415.1,415.1,415.1,SPX01182025C,2018-01-19,C
2017-07-05,2017-07-05,17.3,16.3,2025.0,1781.0,2025,16.8,16.8,16.8,SPX01182025P,2018-01-19,P
2017-07-05,2017-07-05,394.6,389.5,2050.0,69.0,2050,392.05,392.05,392.05,SPX01182050C,2018-01-19,C
2017-07-05,2017-07-05,19.1,18.0,2050.0,8007.0,2050,18.35,18.15,18.15,SPX01182050P,2018-01-19,P
2017-07-05,2017-07-05,371.7,366.7,2075.0,91.0,2075,369.2,369.2,369.2,SPX01182075C,2018-01-19,C
2017-07-05,2017-07-05,21.0,20.0,2075.0,2110.0,2075,21.4,20.7,21.0,SPX01182075P,2018-01-19,P
2017-07-05,2017-07-05,349.0,344.1,2100.0,285.0,2100,346.55,346.55,346.55,SPX01182100C,2018-01-19,C
2017-07-05,2017-07-05,23.2,22.1,2100.0,6690.0,2100,24.0,24.0,24.0,SPX01182100P,2018-01-19,P
2017-07-05,2017-07-05,325.5,322.7,2125.0,60.0,2125,324.1,324.1,324.1,SPX01182125C,2018-01-19,C
2017-07-05,2017-07-05,25.5,24.4,2125.0,2483.0,2125,24.95,24.95,24.95,SPX01182125P,2018-01-19,P
2017-07-05,2017-07-05,303.4,300.6,2150.0,1256.0,2150,302.0,302.0,302.0,SPX01182150C,2018-01-19,C
2017-07-05,2017-07-05,28.2,27.0,2150.0,6251.0,2150,27.6,27.6,27.6,SPX01182150P,2018-01-19,P
2017-07-05,2017-07-05,281.6,278.7,2175.0,81.0,2175,280.15,280.15,280.15,SPX01182175C,2018-01-19,C
2017-07-05,2017-07-05,31.1,29.8,2175.0,1661.0,2175,30.45,30.45,30.45,SPX01182175P,2018-01-19,P
2017-07-05,2017-07-05,259.9,257.1,2200.0,837.0,2200,258.5,258.5,258.5,SPX01182200C,2018-01-19,C
2017-07-05,2017-07-05,34.3,33.0,2200.0,10978.0,2200,33.65,33.65,33.65,SPX01182200P,2018-01-19,P
2017-07-05,2017-07-05,238.7,235.9,2225.0,328.0,2225,237.3,237.3,237.3,SPX01182225C,2018-01-19,C
2017-07-05,2017-07-05,37.8,36.4,2225.0,3908.0,2225,37.2,37.2,37.2,SPX01182225P,2018-01-19,P
2017-07-05,2017-07-05,217.9,215.1,2250.0,3806.0,2250,216.5,216.5,216.5,SPX01182250C,2018-01-19,C
2017-07-05,2017-07-05,41.8,40.4,2250.0,13201.0,2250,41.1,41.1,41.1,SPX01182250P,2018-01-19,P
2017-07-05,2017-07-05,197.5,195.2,2275.0,3624.0,2275,192.3,191.5,192.3,SPX01182275C,2018-01-19,C
2017-07-05,2017-07-05,46.2,44.8,2275.0,5712.0,2275,45.5,45.5,45.5,SPX01182275P,2018-01-19,P
2017-07-05,2017-07-05,177.6,175.2,2300.0,5401.0,2300,176.4,176.4,176.4,SPX01182300C,2018-01-19,C
2017-07-05,2017-07-05,51.2,49.6,2300.0,12179.0,2300,50.4,50.4,50.4,SPX01182300P,2018-01-19,P
2017-07-05,2017-07-05,158.3,155.9,2325.0,2630.0,2325,157.1,157.1,157.1,SPX01182325C,2018-01-19,C
2017-07-05,2017-07-05,56.7,55.0,2325.0,2863.0,2325,55.85,55.85,55.85,SPX01182325P,2018-01-19,P
2017-07-05,2017-07-05,139.6,137.3,2350.0,5757.0,2350,138.45,138.45,138.45,SPX01182350C,2018-01-19,C
2017-07-05,2017-07-05,62.8,61.2,2350.0,10256.0,2350,65.1,62.1,65.1,SPX01182350P,2018-01-19,P
2017-07-05,2017-07-05,121.7,119.3,2375.0,3286.0,2375,120.5,120.5,120.5,SPX01182375C,2018-01-19,C
2017-07-05,2017-07-05,69.7,68.0,2375.0,3879.0,2375,68.85,68.85,68.85,SPX01182375P,2018-01-19,P
2017-07-05,2017-07-05,104.4,102.2,2400.0,11424.0,2400,103.3,103.3,103.3,SPX01182400C,2018-01-19,C
2017-07-05,2017-07-05,77.6,75.6,2400.0,4704.0,2400,75.6,75.6,75.6,SPX01182400P,2018-01-19,P
2017-07-05,2017-07-05,88.3,86.1,2425.0,5551.0,2425,87.2,87.2,87.2,SPX01182425C,2018-01-19,C
2017-07-05,2017-07-05,86.4,84.4,2425.0,2570.0,2425,85.4,85.4,85.4,SPX01182425P,2018-01-19,P
2017-07-05,2017-07-05,73.1,71.1,2450.0,12041.0,2450,70.4,70.4,70.4,SPX01182450C,2018-01-19,C
2017-07-05,2017-07-05,96.2,94.2,2450.0,2406.0,2450,95.2,95.2,95.2,SPX01182450P,2018-01-19,P
2017-07-05,2017-07-05,59.4,57.6,2475.0,3796.0,2475,58.5,58.5,58.5,SPX01182475C,2018-01-19,C
2017-07-05,2017-07-05,107.3,105.3,2475.0,641.0,2475,106.3,106.3,106.3,SPX01182475P,2018-01-19,P
2017-07-05,2017-07-05,47.1,45.4,2500.0,11927.0,2500,46.25,46.25,46.25,SPX01182500C,2018-01-19,C
2017-07-05,2017-07-05,119.8,117.4,2500.0,591.0,2500,118.6,118.6,118.6,SPX01182500P,2018-01-19,P
2017-07-05,2017-07-05,19.6,18.3,2575.0,1485.0,2575,18.95,18.95,18.95,SPX01182575C,2018-01-19,C
2017-07-05,2017-07-05,167.0,164.4,2575.0,3.0,2575,165.7,165.7,165.7,SPX01182575P,2018-01-19,P
2017-07-05,2017-07-05,13.7,12.7,2600.0,14487.0,2600,13.2,13.2,13.2,SPX01182600C,2018-01-19,C
