DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2017-07-25,2017-07-25,1366.4,1360.1,1100.0,601.0,1100,1365.0,1362.15,1362.96,SPX01181100C,2018-01-19,C
2017-07-25,2017-07-25,0.45,0.15,1100.0,2450.0,1100,0.3,0.3,0.3,SPX01181100P,2018-01-19,P
2017-07-25,2017-07-25,1341.7,1335.4,1125.0,0.0,1125,1338.55,1338.55,1338.55,SPX01181125C,2018-01-19,C
2017-07-25,2017-07-25,0.55,0.15,1125.0,601.0,1125,0.35,0.35,0.35,SPX01181125P,2018-01-19,P
2017-07-25,2017-07-25,1316.9,1310.6,1150.0,1.0,1150,1315.96,1315.96,1315.96,SPX01181150C,2018-01-19,C
2017-07-25,2017-07-25,0.55,0.2,1150.0,417.0,1150,0.375,0.375,0.375,SPX01181150P,2018-01-19,P
2017-07-25,2017-07-25,1292.1,1285.9,1175.0,0.0,1175,1289.0,1289.0,1289.0,SPX01181175C,2018-01-19,C
2017-07-25,2017-07-25,0.55,0.25,1175.0,189.0,1175,0.4,0.4,0.4,SPX01181175P,2018-01-19,P
2017-07-25,2017-07-25,1267.4,1261.1,1200.0,10.0,1200,1265.97,1265.97,1265.97,SPX01181200C,2018-01-19,C
2017-07-25,2017-07-25,0.6,0.3,1200.0,1958.0,1200,0.45,0.45,0.45,SPX01181200P,2018-01-19,P
2017-07-25,2017-07-25,1242.6,1236.4,1225.0,2.0,1225,1239.25,1238.5,1239.25,SPX01181225C,2018-01-19,C
2017-07-25,2017-07-25,0.65,0.35,1225.0,748.0,1225,0.5,0.5,0.5,SPX01181225P,2018-01-19,P
2017-07-25,2017-07-25,1193.1,1186.9,1275.0,19.0,1275,1190.15,1190.1,1190.15,SPX01181275C,2018-01-19,C
2017-07-25,2017-07-25,0.8,0.45,1275.0,570.0,1275,0.625,0.625,0.625,SPX01181275P,2018-01-19,P
2017-07-25,2017-07-25,1168.3,1162.1,1300.0,143.0,1300,1168.1,1168.1,1168.1,SPX01181300C,2018-01-19,C
2017-07-25,2017-07-25,0.9,0.6,1300.0,633.0,1300,0.75,0.75,0.75,SPX01181300P,2018-01-19,P
2017-07-25,2017-07-25,1143.6,1137.4,1325.0,20.0,1325,1140.73,1140.47,1140.7,SPX01181325C,2018-01-19,C
