DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2017-09-06,2017-09-06,1360.3,1354.5,1100.0,600.0,1100,1357.4,1357.4,1357.4,SPX01181100C,2018-01-19,C
2017-09-06,2017-09-06,0.35,0.1,1100.0,2467.0,1100,0.225,0.225,0.225,SPX01181100P,2018-01-19,P
2017-09-06,2017-09-06,1335.5,1329.6,1125.0,0.0,1125,1332.55,1332.55,1332.55,SPX01181125C,2018-01-19,C
2017-09-06,2017-09-06,0.35,0.1,1125.0,612.0,1125,0.225,0.225,0.225,SPX01181125P,2018-01-19,P
2017-09-06,2017-09-06,1310.6,1304.8,1150.0,0.0,1150,1307.7,1307.7,1307.7,SPX01181150C,2018-01-19,C
2017-09-06,2017-09-06,0.4,0.15,1150.0,417.0,1150,0.275,0.275,0.275,SPX01181150P,2018-01-19,P
2017-09-06,2017-09-06,1285.8,1280.0,1175.0,0.0,1175,1282.9,1282.9,1282.9,SPX01181175C,2018-01-19,C
2017-09-06,2017-09-06,0.4,0.15,1175.0,189.0,1175,0.275,0.275,0.275,SPX01181175P,2018-01-19,P
2017-09-06,2017-09-06,1261.0,1255.2,1200.0,8.0,1200,1258.1,1258.1,1258.1,SPX01181200C,2018-01-19,C
2017-09-06,2017-09-06,0.45,0.2,1200.0,5144.0,1200,0.325,0.325,0.325,SPX01181200P,2018-01-19,P
2017-09-06,2017-09-06,1236.2,1230.4,1225.0,2.0,1225,1233.3,1233.3,1233.3,SPX01181225C,2018-01-19,C
2017-09-06,2017-09-06,0.5,0.25,1225.0,748.0,1225,0.375,0.375,0.375,SPX01181225P,2018-01-19,P
2017-09-06,2017-09-06,1186.5,1180.8,1275.0,19.0,1275,1183.65,1183.65,1183.65,SPX01181275C,2018-01-19,C
2017-09-06,2017-09-06,0.55,0.3,1275.0,1979.0,1275,0.425,0.425,0.425,SPX01181275P,2018-01-19,P
2017-09-06,2017-09-06,1161.7,1156.0,1300.0,136.0,1300,1158.85,1158.85,1158.85,SPX01181300C,2018-01-19,C
2017-09-06,2017-09-06,0.6,0.4,1300.0,1267.0,1300,0.5,0.5,0.5,SPX01181300P,2018-01-19,P
2017-09-06,2017-09-06,1136.9,1131.2,1325.0,20.0,1325,1134.05,1134.05,1134.05,SPX01181325C,2018-01-19,C
2017-09-06,2017-09-06,0.65,0.45,1325.0,570.0,1325,0.55,0.55,0.55,SPX01181325P,2018-01-19,P
2017-09-06,2017-09-06,1087.3,1081.6,1375.0,64.0,1375,1084.45,1084.45,1084.45,SPX01181375C,2018-01-19,C
2017-09-06,2017-09-06,0.8,0.55,1375.0,1020.0,1375,0.675,0.675,0.675,SPX01181375P,2018-01-19,P
2017-09-06,2017-09-06,1062.5,1056.8,1400.0,75.0,1400,1059.65,1059.65,1059.65,SPX01181400C,2018-01-19,C
2017-09-06,2017-09-06,0.85,0.6,1400.0,11254.0,1400,0.725,0.725,0.725,SPX01181400P,2018-01-19,P
2017-09-06,2017-09-06,1012.9,1007.3,1450.0,1.0,1450,1010.1,1010.1,1010.1,SPX01181450C,2018-01-19,C
2017-09-06,2017-09-06,1.0,0.75,1450.0,832.0,1450,0.875,0.875,0.875,SPX01181450P,2018-01-19,P
2017-09-06,2017-09-06,988.2,982.6,1475.0,1.0,1475,985.4,985.4,985.4,SPX01181475C,2018-01-19,C
2017-09-06,2017-09-06,1.1,0.85,1475.0,882.0,1475,0.975,0.975,0.975,SPX01181475P,2018-01-19,P
2017-09-06,2017-09-06,963.4,957.8,1500.0,57.0,1500,960.6,960.6,960.6,SPX01181500C,2018-01-19,C
2017-09-06,2017-09-06,1.2,0.95,1500.0,3691.0,1500,1.075,1.075,1.075,SPX01181500P,2018-01-19,P
2017-09-06,2017-09-06,938.6,933.1,1525.0,19.0,1525,935.85,935.85,935.85,SPX01181525C,2018-01-19,C
2017-09-06,2017-09-06,1.35,1.05,1525.0,415.0,1525,1.2,1.2,1.2,SPX01181525P,2018-01-19,P
2017-09-06,2017-09-06,913.9,908.4,1550.0,1.0,1550,911.15,911.15,911.15,SPX01181550C,2018-01-19,C
2017-09-06,2017-09-06,1.45,1.2,1550.0,1361.0,1550,1.325,1.325,1.325,SPX01181550P,2018-01-19,P
2017-09-06,2017-09-06,889.2,883.6,1575.0,1.0,1575,886.4,886.4,886.4,SPX01181575C,2018-01-19,C
2017-09-06,2017-09-06,1.6,1.35,1575.0,520.0,1575,1.475,1.475,1.475,SPX01181575P,2018-01-19,P
2017-09-06,2017-09-06,864.5,859.0,1600.0,5.0,1600,861.75,861.75,861.75,SPX01181600C,2018-01-19,C
2017-09-06,2017-09-06,1.75,1.5,1600.0,3703.0,1600,1.625,1.625,1.625,SPX01181600P,2018-01-19,P
2017-09-06,2017-09-06,839.8,834.3,1625.0,0.0,1625,837.05,837.05,837.05,SPX01181625C,2018-01-19,C
2017-09-06,2017-09-06,1.95,1.65,1625.0,4584.0,1625,1.8,1.8,1.8,SPX01181625P,2018-01-19,P
2017-09-06,2017-09-06,815.1,809.6,1650.0,0.0,1650,812.35,812.35,812.35,SPX01181650C,2018-01-19,C
2017-09-06,2017-09-06,2.15,1.85,1650.0,3740.0,1650,2.0,2.0,2.0,SPX01181650P,2018-01-19,P
2017-09-06,2017-09-06,790.4,785.0,1675.0,1.0,1675,787.7,787.7,787.7,SPX01181675C,2018-01-19,C
2017-09-06,2017-09-06,2.35,2.05,1675.0,3262.0,1675,2.22,2.22,2.22,SPX01181675P,2018-01-19,P
2017-09-06,2017-09-06,765.8,760.4,1700.0,3.0,1700,763.1,763.1,763.1,SPX01181700C,2018-01-19,C
2017-09-06,2017-09-06,2.65,2.35,1700.0,9229.0,1700,2.6,2.6,2.6,SPX01181700P,2018-01-19,P
2017-09-06,2017-09-06,741.2,735.8,1725.0,0.0,1725,738.5,738.5,738.5,SPX01181725C,2018-01-19,C
2017-09-06,2017-09-06,2.9,2.6,1725.0,468.0,1725,2.75,2.75,2.75,SPX01181725P,2018-01-19,P
2017-09-06,2017-09-06,716.6,711.3,1750.0,3.0,1750,713.95,713.95,713.95,SPX01181750C,2018-01-19,C
2017-09-06,2017-09-06,3.2,2.9,1750.0,4095.0,1750,3.0,3.0,3.0,SPX01181750P,2018-01-19,P
2017-09-06,2017-09-06,692.1,686.8,1775.0,1.0,1775,689.45,689.45,689.45,SPX01181775C,2018-01-19,C
2017-09-06,2017-09-06,3.6,3.2,1775.0,2758.0,1775,3.4,3.4,3.4,SPX01181775P,2018-01-19,P
2017-09-06,2017-09-06,667.6,662.4,1800.0,13.0,1800,665.0,665.0,665.0,SPX01181800C,2018-01-19,C
2017-09-06,2017-09-06,4.0,3.6,1800.0,8682.0,1800,3.8,3.8,3.8,SPX01181800P,2018-01-19,P
2017-09-06,2017-09-06,643.1,638.0,1825.0,0.0,1825,640.55,640.55,640.55,SPX01181825C,2018-01-19,C
2017-09-06,2017-09-06,4.4,4.0,1825.0,1254.0,1825,4.2,4.2,4.2,SPX01181825P,2018-01-19,P
2017-09-06,2017-09-06,618.7,613.6,1850.0,28.0,1850,616.15,616.15,616.15,SPX01181850C,2018-01-19,C
2017-09-06,2017-09-06,4.9,4.5,1850.0,4184.0,1850,4.7,4.7,4.7,SPX01181850P,2018-01-19,P
2017-09-06,2017-09-06,594.4,589.4,1875.0,2.0,1875,591.9,591.9,591.9,SPX01181875C,2018-01-19,C
2017-09-06,2017-09-06,5.4,5.0,1875.0,530.0,1875,5.2,5.2,5.2,SPX01181875P,2018-01-19,P
2017-09-06,2017-09-06,570.1,565.1,1900.0,189.0,1900,567.6,567.6,567.6,SPX01181900C,2018-01-19,C
2017-09-06,2017-09-06,6.0,5.6,1900.0,11893.0,1900,5.79,5.79,5.79,SPX01181900P,2018-01-19,P
2017-09-06,2017-09-06,545.9,541.0,1925.0,18.0,1925,543.45,543.45,543.45,SPX01181925C,2018-01-19,C
2017-09-06,2017-09-06,6.7,6.3,1925.0,2507.0,1925,6.5,6.5,6.5,SPX01181925P,2018-01-19,P
2017-09-06,2017-09-06,521.8,516.9,1950.0,10.0,1950,519.35,519.35,519.35,SPX01181950C,2018-01-19,C
2017-09-06,2017-09-06,7.5,7.0,1950.0,6867.0,1950,7.25,7.25,7.25,SPX01181950P,2018-01-19,P
2017-09-06,2017-09-06,497.8,493.0,1975.0,54.0,1975,495.4,495.4,495.4,SPX01181975C,2018-01-19,C
