DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2017-08-04,2017-08-04,1364.8,1358.8,1100.0,600.0,1100,1361.8,1361.8,1361.8,SPX01181100C,2018-01-19,C
2017-08-04,2017-08-04,0.4,0.1,1100.0,2450.0,1100,0.25,0.25,0.25,SPX01181100P,2018-01-19,P
2017-08-04,2017-08-04,1340.1,1334.1,1125.0,0.0,1125,1337.1,1337.1,1337.1,SPX01181125C,2018-01-19,C
2017-08-04,2017-08-04,0.45,0.15,1125.0,601.0,1125,0.3,0.3,0.3,SPX01181125P,2018-01-19,P
2017-08-04,2017-08-04,1315.3,1309.3,1150.0,0.0,1150,1312.3,1312.3,1312.3,SPX01181150C,2018-01-19,C
2017-08-04,2017-08-04,0.5,0.2,1150.0,417.0,1150,0.35,0.35,0.35,SPX01181150P,2018-01-19,P
2017-08-04,2017-08-04,1290.5,1284.5,1175.0,0.0,1175,1287.5,1287.5,1287.5,SPX01181175C,2018-01-19,C
2017-08-04,2017-08-04,0.55,0.25,1175.0,189.0,1175,0.4,0.4,0.4,SPX01181175P,2018-01-19,P
2017-08-04,2017-08-04,1265.7,1259.8,1200.0,9.0,1200,1262.75,1262.75,1262.75,SPX01181200C,2018-01-19,C
2017-08-04,2017-08-04,0.6,0.3,1200.0,4641.0,1200,0.4,0.4,0.4,SPX01181200P,2018-01-19,P
2017-08-04,2017-08-04,1240.9,1235.0,1225.0,2.0,1225,1237.95,1237.95,1237.95,SPX01181225C,2018-01-19,C
2017-08-04,2017-08-04,0.65,0.35,1225.0,748.0,1225,0.5,0.5,0.5,SPX01181225P,2018-01-19,P
2017-08-04,2017-08-04,1191.4,1185.5,1275.0,19.0,1275,1188.45,1188.45,1188.45,SPX01181275C,2018-01-19,C
2017-08-04,2017-08-04,0.8,0.45,1275.0,570.0,1275,0.625,0.625,0.625,SPX01181275P,2018-01-19,P
2017-08-04,2017-08-04,1166.6,1160.8,1300.0,143.0,1300,1163.7,1163.7,1163.7,SPX01181300C,2018-01-19,C
2017-08-04,2017-08-04,0.85,0.55,1300.0,638.0,1300,0.7,0.7,0.7,SPX01181300P,2018-01-19,P
2017-08-04,2017-08-04,1141.9,1136.0,1325.0,20.0,1325,1138.95,1138.95,1138.95,SPX01181325C,2018-01-19,C
2017-08-04,2017-08-04,0.9,0.6,1325.0,560.0,1325,0.75,0.75,0.75,SPX01181325P,2018-01-19,P
2017-08-04,2017-08-04,1092.4,1086.6,1375.0,64.0,1375,1089.5,1089.5,1089.5,SPX01181375C,2018-01-19,C
2017-08-04,2017-08-04,1.1,0.8,1375.0,1020.0,1375,0.95,0.95,0.95,SPX01181375P,2018-01-19,P
2017-08-04,2017-08-04,1067.7,1061.8,1400.0,75.0,1400,1064.75,1064.75,1064.75,SPX01181400C,2018-01-19,C
2017-08-04,2017-08-04,1.2,0.85,1400.0,8254.0,1400,1.025,1.025,1.025,SPX01181400P,2018-01-19,P
2017-08-04,2017-08-04,1018.2,1012.4,1450.0,1.0,1450,1015.3,1015.3,1015.3,SPX01181450C,2018-01-19,C
2017-08-04,2017-08-04,1.4,1.05,1450.0,832.0,1450,1.225,1.225,1.225,SPX01181450P,2018-01-19,P
2017-08-04,2017-08-04,993.5,987.7,1475.0,1.0,1475,990.6,990.6,990.6,SPX01181475C,2018-01-19,C
2017-08-04,2017-08-04,1.5,1.15,1475.0,882.0,1475,1.325,1.325,1.325,SPX01181475P,2018-01-19,P
2017-08-04,2017-08-04,968.8,963.1,1500.0,54.0,1500,965.95,965.95,965.95,SPX01181500C,2018-01-19,C
2017-08-04,2017-08-04,1.6,1.3,1500.0,3674.0,1500,1.45,1.45,1.45,SPX01181500P,2018-01-19,P
2017-08-04,2017-08-04,944.1,938.4,1525.0,19.0,1525,941.25,941.25,941.25,SPX01181525C,2018-01-19,C
2017-08-04,2017-08-04,1.75,1.4,1525.0,385.0,1525,1.575,1.575,1.575,SPX01181525P,2018-01-19,P
2017-08-04,2017-08-04,919.4,913.7,1550.0,1.0,1550,916.55,916.55,916.55,SPX01181550C,2018-01-19,C
2017-08-04,2017-08-04,1.9,1.55,1550.0,1327.0,1550,1.725,1.725,1.725,SPX01181550P,2018-01-19,P
2017-08-04,2017-08-04,894.7,889.1,1575.0,1.0,1575,891.9,891.9,891.9,SPX01181575C,2018-01-19,C
2017-08-04,2017-08-04,2.1,1.7,1575.0,476.0,1575,1.9,1.9,1.9,SPX01181575P,2018-01-19,P
2017-08-04,2017-08-04,870.1,864.5,1600.0,5.0,1600,867.3,867.3,867.3,SPX01181600C,2018-01-19,C
2017-08-04,2017-08-04,2.25,1.9,1600.0,3314.0,1600,2.075,2.075,2.075,SPX01181600P,2018-01-19,P
2017-08-04,2017-08-04,845.5,839.9,1625.0,0.0,1625,842.7,842.7,842.7,SPX01181625C,2018-01-19,C
2017-08-04,2017-08-04,2.45,2.1,1625.0,2079.0,1625,2.275,2.275,2.275,SPX01181625P,2018-01-19,P
2017-08-04,2017-08-04,820.8,815.3,1650.0,0.0,1650,818.05,818.05,818.05,SPX01181650C,2018-01-19,C
2017-08-04,2017-08-04,2.75,2.3,1650.0,2948.0,1650,2.525,2.525,2.525,SPX01181650P,2018-01-19,P
2017-08-04,2017-08-04,796.3,790.7,1675.0,1.0,1675,793.5,793.5,793.5,SPX01181675C,2018-01-19,C
2017-08-04,2017-08-04,3.0,2.55,1675.0,3357.0,1675,2.775,2.775,2.775,SPX01181675P,2018-01-19,P
2017-08-04,2017-08-04,771.7,766.2,1700.0,3.0,1700,768.95,768.95,768.95,SPX01181700C,2018-01-19,C
2017-08-04,2017-08-04,3.2,2.85,1700.0,7346.0,1700,3.025,3.025,3.025,SPX01181700P,2018-01-19,P
2017-08-04,2017-08-04,747.2,741.7,1725.0,0.0,1725,744.45,744.45,744.45,SPX01181725C,2018-01-19,C
2017-08-04,2017-08-04,3.5,3.1,1725.0,366.0,1725,3.3,3.3,3.3,SPX01181725P,2018-01-19,P
2017-08-04,2017-08-04,722.6,717.2,1750.0,3.0,1750,719.9,719.9,719.9,SPX01181750C,2018-01-19,C
2017-08-04,2017-08-04,3.9,3.4,1750.0,2661.0,1750,3.53,3.53,3.53,SPX01181750P,2018-01-19,P
2017-08-04,2017-08-04,698.2,692.8,1775.0,1.0,1775,695.5,695.5,695.5,SPX01181775C,2018-01-19,C
2017-08-04,2017-08-04,4.2,3.8,1775.0,2755.0,1775,4.0,4.0,4.0,SPX01181775P,2018-01-19,P
2017-08-04,2017-08-04,673.7,668.4,1800.0,16.0,1800,671.05,671.05,671.05,SPX01181800C,2018-01-19,C
2017-08-04,2017-08-04,4.7,4.2,1800.0,8695.0,1800,4.45,4.45,4.45,SPX01181800P,2018-01-19,P
2017-08-04,2017-08-04,649.3,644.0,1825.0,0.0,1825,646.65,646.65,646.65,SPX01181825C,2018-01-19,C
2017-08-04,2017-08-04,5.1,4.6,1825.0,343.0,1825,4.85,4.85,4.85,SPX01181825P,2018-01-19,P
2017-08-04,2017-08-04,625.0,619.7,1850.0,28.0,1850,622.35,622.35,622.35,SPX01181850C,2018-01-19,C
2017-08-04,2017-08-04,5.6,5.1,1850.0,3942.0,1850,5.08,5.08,5.08,SPX01181850P,2018-01-19,P
2017-08-04,2017-08-04,600.7,595.4,1875.0,2.0,1875,598.05,598.05,598.05,SPX01181875C,2018-01-19,C
2017-08-04,2017-08-04,6.1,5.6,1875.0,262.0,1875,5.85,5.85,5.85,SPX01181875P,2018-01-19,P
2017-08-04,2017-08-04,576.5,571.3,1900.0,194.0,1900,573.9,573.9,573.9,SPX01181900C,2018-01-19,C
2017-08-04,2017-08-04,6.7,6.2,1900.0,11304.0,1900,6.3,6.3,6.3,SPX01181900P,2018-01-19,P
2017-08-04,2017-08-04,552.3,547.1,1925.0,18.0,1925,549.7,549.7,549.7,SPX01181925C,2018-01-19,C
