DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2017-11-30,2017-11-30,1548.6,1547.0,1100.0,656.0,1100,1547.8,1547.8,1547.8,SPX01181100C,2018-01-19,C
2017-11-30,2017-11-30,1523.7,1522.0,1125.0,45.0,1125,1522.85,1522.85,1522.85,SPX01181125C,2018-01-19,C
2017-11-30,2017-11-30,1498.7,1497.1,1150.0,1.0,1150,1497.9,1497.9,1497.9,SPX01181150C,2018-01-19,C
2017-11-30,2017-11-30,1473.8,1472.2,1175.0,32.0,1175,1473.0,1473.0,1473.0,SPX01181175C,2018-01-19,C
2017-11-30,2017-11-30,1448.9,1447.2,1200.0,98.0,1200,1448.05,1448.05,1448.05,SPX01181200C,2018-01-19,C
2017-11-30,2017-11-30,1423.9,1422.3,1225.0,12.0,1225,1423.1,1423.1,1423.1,SPX01181225C,2018-01-19,C
2017-11-30,2017-11-30,1374.1,1372.4,1275.0,75.0,1275,1373.25,1373.25,1373.25,SPX01181275C,2018-01-19,C
2017-11-30,2017-11-30,1349.2,1347.5,1300.0,218.0,1300,1348.35,1348.35,1348.35,SPX01181300C,2018-01-19,C
2017-11-30,2017-11-30,1324.2,1322.6,1325.0,19.0,1325,1323.4,1323.4,1323.4,SPX01181325C,2018-01-19,C
2017-11-30,2017-11-30,1274.4,1272.7,1375.0,140.0,1375,1273.55,1273.55,1273.55,SPX01181375C,2018-01-19,C
2017-11-30,2017-11-30,1249.4,1247.8,1400.0,170.0,1400,1248.6,1248.6,1248.6,SPX01181400C,2018-01-19,C
2017-11-30,2017-11-30,1199.6,1197.9,1450.0,1.0,1450,1198.75,1198.75,1198.75,SPX01181450C,2018-01-19,C
2017-11-30,2017-11-30,1174.7,1173.0,1475.0,18.0,1475,1173.85,1173.85,1173.85,SPX01181475C,2018-01-19,C
2017-11-30,2017-11-30,1149.7,1148.1,1500.0,820.0,1500,1148.9,1148.9,1148.9,SPX01181500C,2018-01-19,C
2017-11-30,2017-11-30,1124.8,1123.2,1525.0,38.0,1525,1124.0,1124.0,1124.0,SPX01181525C,2018-01-19,C
2017-11-30,2017-11-30,1099.9,1098.2,1550.0,42.0,1550,1099.05,1099.05,1099.05,SPX01181550C,2018-01-19,C
2017-11-30,2017-11-30,1074.9,1073.3,1575.0,3.0,1575,1074.1,1074.1,1074.1,SPX01181575C,2018-01-19,C
2017-11-30,2017-11-30,1050.0,1048.4,1600.0,3.0,1600,1049.2,1049.2,1049.2,SPX01181600C,2018-01-19,C
2017-11-30,2017-11-30,0.3,0.05,1600.0,4935.0,1600,0.175,0.175,0.175,SPX01181600P,2018-01-19,P
2017-11-30,2017-11-30,1025.1,1023.5,1625.0,0.0,1625,1024.3,1024.3,1024.3,SPX01181625C,2018-01-19,C
2017-11-30,2017-11-30,1000.2,998.5,1650.0,0.0,1650,999.35,999.35,999.35,SPX01181650C,2018-01-19,C
2017-11-30,2017-11-30,0.3,0.05,1650.0,9189.0,1650,0.1,0.1,0.1,SPX01181650P,2018-01-19,P
