DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2017-10-02,2017-10-02,1424.3,1418.3,1100.0,665.0,1100,1421.3,1421.3,1421.3,SPX01181100C,2018-01-19,C
2017-10-02,2017-10-02,0.15,0.05,1100.0,2494.0,1100,0.1,0.1,0.1,SPX01181100P,2018-01-19,P
2017-10-02,2017-10-02,1399.5,1393.4,1125.0,0.0,1125,1396.45,1396.45,1396.45,SPX01181125C,2018-01-19,C
2017-10-02,2017-10-02,0.15,0.05,1125.0,612.0,1125,0.15,0.15,0.15,SPX01181125P,2018-01-19,P
2017-10-02,2017-10-02,1374.6,1368.6,1150.0,0.0,1150,1371.6,1371.6,1371.6,SPX01181150C,2018-01-19,C
2017-10-02,2017-10-02,0.25,0.1,1150.0,417.0,1150,0.175,0.175,0.175,SPX01181150P,2018-01-19,P
2017-10-02,2017-10-02,1349.7,1343.7,1175.0,0.0,1175,1346.7,1346.7,1346.7,SPX01181175C,2018-01-19,C
2017-10-02,2017-10-02,0.25,0.05,1175.0,189.0,1175,0.15,0.15,0.15,SPX01181175P,2018-01-19,P
2017-10-02,2017-10-02,1324.9,1318.9,1200.0,7.0,1200,1313.85,1313.85,1313.85,SPX01181200C,2018-01-19,C
2017-10-02,2017-10-02,0.25,0.05,1200.0,5167.0,1200,0.15,0.15,0.15,SPX01181200P,2018-01-19,P
2017-10-02,2017-10-02,1300.0,1294.0,1225.0,3.0,1225,1297.0,1297.0,1297.0,SPX01181225C,2018-01-19,C
2017-10-02,2017-10-02,0.25,0.05,1225.0,748.0,1225,0.15,0.15,0.15,SPX01181225P,2018-01-19,P
2017-10-02,2017-10-02,1250.3,1244.3,1275.0,20.0,1275,1247.3,1247.3,1247.3,SPX01181275C,2018-01-19,C
2017-10-02,2017-10-02,0.3,0.05,1275.0,2005.0,1275,0.175,0.175,0.175,SPX01181275P,2018-01-19,P
2017-10-02,2017-10-02,1225.4,1219.5,1300.0,220.0,1300,1220.9,1220.7,1220.7,SPX01181300C,2018-01-19,C
2017-10-02,2017-10-02,0.35,0.1,1300.0,817.0,1300,0.225,0.225,0.225,SPX01181300P,2018-01-19,P
2017-10-02,2017-10-02,1200.6,1194.6,1325.0,19.0,1325,1197.6,1197.6,1197.6,SPX01181325C,2018-01-19,C
2017-10-02,2017-10-02,0.4,0.1,1325.0,570.0,1325,0.25,0.25,0.25,SPX01181325P,2018-01-19,P
2017-10-02,2017-10-02,1150.9,1144.9,1375.0,64.0,1375,1147.9,1147.9,1147.9,SPX01181375C,2018-01-19,C
2017-10-02,2017-10-02,0.45,0.2,1375.0,1020.0,1375,0.3,0.3,0.3,SPX01181375P,2018-01-19,P
2017-10-02,2017-10-02,1126.0,1120.1,1400.0,167.0,1400,1119.55,1119.55,1119.55,SPX01181400C,2018-01-19,C
2017-10-02,2017-10-02,0.5,0.3,1400.0,11182.0,1400,0.4,0.4,0.4,SPX01181400P,2018-01-19,P
2017-10-02,2017-10-02,1076.3,1070.4,1450.0,1.0,1450,1073.35,1073.35,1073.35,SPX01181450C,2018-01-19,C
2017-10-02,2017-10-02,0.55,0.3,1450.0,1140.0,1450,0.4,0.4,0.4,SPX01181450P,2018-01-19,P
2017-10-02,2017-10-02,1051.5,1045.6,1475.0,17.0,1475,1048.55,1048.55,1048.55,SPX01181475C,2018-01-19,C
2017-10-02,2017-10-02,0.6,0.35,1475.0,973.0,1475,0.4,0.4,0.4,SPX01181475P,2018-01-19,P
2017-10-02,2017-10-02,1026.6,1020.7,1500.0,121.0,1500,1023.65,1023.65,1023.65,SPX01181500C,2018-01-19,C
2017-10-02,2017-10-02,0.6,0.4,1500.0,3944.0,1500,0.6,0.6,0.6,SPX01181500P,2018-01-19,P
2017-10-02,2017-10-02,1001.8,995.9,1525.0,21.0,1525,998.85,998.85,998.85,SPX01181525C,2018-01-19,C
2017-10-02,2017-10-02,0.75,0.45,1525.0,415.0,1525,0.55,0.55,0.55,SPX01181525P,2018-01-19,P
2017-10-02,2017-10-02,976.9,971.1,1550.0,5.0,1550,974.0,974.0,974.0,SPX01181550C,2018-01-19,C
2017-10-02,2017-10-02,0.8,0.5,1550.0,2133.0,1550,0.6,0.6,0.6,SPX01181550P,2018-01-19,P
2017-10-02,2017-10-02,952.1,946.3,1575.0,3.0,1575,949.2,949.2,949.2,SPX01181575C,2018-01-19,C
2017-10-02,2017-10-02,0.85,0.6,1575.0,552.0,1575,0.7,0.7,0.7,SPX01181575P,2018-01-19,P
2017-10-02,2017-10-02,927.3,921.4,1600.0,5.0,1600,924.35,924.35,924.35,SPX01181600C,2018-01-19,C
2017-10-02,2017-10-02,0.9,0.65,1600.0,3641.0,1600,0.775,0.775,0.775,SPX01181600P,2018-01-19,P
2017-10-02,2017-10-02,902.4,896.6,1625.0,0.0,1625,899.5,899.5,899.5,SPX01181625C,2018-01-19,C
2017-10-02,2017-10-02,1.0,0.7,1625.0,4441.0,1625,0.85,0.85,0.85,SPX01181625P,2018-01-19,P
2017-10-02,2017-10-02,877.6,871.8,1650.0,0.0,1650,874.7,874.7,874.7,SPX01181650C,2018-01-19,C
2017-10-02,2017-10-02,1.05,0.75,1650.0,4841.0,1650,0.9,0.9,0.9,SPX01181650P,2018-01-19,P
2017-10-02,2017-10-02,852.8,847.0,1675.0,2.0,1675,849.9,849.9,849.9,SPX01181675C,2018-01-19,C
2017-10-02,2017-10-02,1.1,0.85,1675.0,3275.0,1675,1.0,0.98,1.0,SPX01181675P,2018-01-19,P
2017-10-02,2017-10-02,828.0,822.2,1700.0,268.0,1700,818.15,818.15,818.15,SPX01181700C,2018-01-19,C
2017-10-02,2017-10-02,1.1,0.9,1700.0,9320.0,1700,1.0,1.0,1.0,SPX01181700P,2018-01-19,P
2017-10-02,2017-10-02,803.2,797.4,1725.0,0.0,1725,800.3,800.3,800.3,SPX01181725C,2018-01-19,C
2017-10-02,2017-10-02,1.25,0.95,1725.0,644.0,1725,1.2,1.05,1.15,SPX01181725P,2018-01-19,P
2017-10-02,2017-10-02,778.4,772.6,1750.0,3.0,1750,775.5,775.5,775.5,SPX01181750C,2018-01-19,C
2017-10-02,2017-10-02,1.35,1.05,1750.0,4032.0,1750,1.2,1.15,1.15,SPX01181750P,2018-01-19,P
2017-10-02,2017-10-02,753.6,747.9,1775.0,1.0,1775,750.75,750.75,750.75,SPX01181775C,2018-01-19,C
2017-10-02,2017-10-02,1.45,1.15,1775.0,3071.0,1775,1.35,1.3,1.35,SPX01181775P,2018-01-19,P
2017-10-02,2017-10-02,728.9,723.1,1800.0,23.0,1800,726.0,726.0,726.0,SPX01181800C,2018-01-19,C
2017-10-02,2017-10-02,1.55,1.25,1800.0,9625.0,1800,1.5,1.4,1.4,SPX01181800P,2018-01-19,P
2017-10-02,2017-10-02,704.1,698.4,1825.0,1.0,1825,701.25,701.25,701.25,SPX01181825C,2018-01-19,C
2017-10-02,2017-10-02,1.7,1.4,1825.0,3821.0,1825,1.6,1.56,1.6,SPX01181825P,2018-01-19,P
2017-10-02,2017-10-02,679.4,673.7,1850.0,28.0,1850,676.55,676.55,676.55,SPX01181850C,2018-01-19,C
2017-10-02,2017-10-02,1.85,1.55,1850.0,6665.0,1850,1.8,1.7,1.8,SPX01181850P,2018-01-19,P
2017-10-02,2017-10-02,654.7,649.0,1875.0,2.0,1875,651.85,651.85,651.85,SPX01181875C,2018-01-19,C
2017-10-02,2017-10-02,2.0,1.7,1875.0,4161.0,1875,2.0,1.85,2.0,SPX01181875P,2018-01-19,P
2017-10-02,2017-10-02,630.0,624.3,1900.0,210.0,1900,627.15,627.15,627.15,SPX01181900C,2018-01-19,C
2017-10-02,2017-10-02,2.2,1.9,1900.0,12634.0,1900,2.05,2.0,2.0,SPX01181900P,2018-01-19,P
2017-10-02,2017-10-02,605.3,599.7,1925.0,18.0,1925,602.5,602.5,602.5,SPX01181925C,2018-01-19,C
2017-10-02,2017-10-02,2.45,2.2,1925.0,4765.0,1925,2.35,2.2,2.3,SPX01181925P,2018-01-19,P
2017-10-02,2017-10-02,580.7,575.1,1950.0,10.0,1950,577.9,577.9,577.9,SPX01181950C,2018-01-19,C
2017-10-02,2017-10-02,2.7,2.4,1950.0,8140.0,1950,2.85,2.45,2.85,SPX01181950P,2018-01-19,P
2017-10-02,2017-10-02,556.1,550.5,1975.0,55.0,1975,553.3,553.3,553.3,SPX01181975C,2018-01-19,C
2017-10-02,2017-10-02,3.1,2.7,1975.0,3444.0,1975,3.0,2.75,3.0,SPX01181975P,2018-01-19,P
2017-10-02,2017-10-02,531.6,526.0,2000.0,9739.0,2000,528.8,528.8,528.8,SPX01182000C,2018-01-19,C
2017-10-02,2017-10-02,3.4,3.0,2000.0,26489.0,2000,3.3,3.1,3.3,SPX01182000P,2018-01-19,P
2017-10-02,2017-10-02,507.1,501.6,2025.0,42.0,2025,504.35,504.35,504.35,SPX01182025C,2018-01-19,C
2017-10-02,2017-10-02,3.9,3.4,2025.0,2975.0,2025,3.7,3.68,3.7,SPX01182025P,2018-01-19,P
2017-10-02,2017-10-02,482.7,477.2,2050.0,97.0,2050,476.48,476.1,476.1,SPX01182050C,2018-01-19,C
