DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2017-06-21,2017-06-21,1323.9,1317.0,1100.0,400.0,1100,1320.45,1320.45,1320.45,SPX01181100C,2018-01-19,C
2017-06-21,2017-06-21,0.9,0.3,1100.0,781.0,1100,0.6,0.6,0.6,SPX01181100P,2018-01-19,P
2017-06-21,2017-06-21,1299.2,1292.3,1125.0,0.0,1125,1295.75,1295.75,1295.75,SPX01181125C,2018-01-19,C
2017-06-21,2017-06-21,0.95,0.1,1125.0,601.0,1125,0.525,0.525,0.525,SPX01181125P,2018-01-19,P
2017-06-21,2017-06-21,1274.5,1267.6,1150.0,0.0,1150,1271.05,1271.05,1271.05,SPX01181150C,2018-01-19,C
2017-06-21,2017-06-21,1.0,0.15,1150.0,412.0,1150,0.575,0.575,0.575,SPX01181150P,2018-01-19,P
2017-06-21,2017-06-21,1249.8,1242.9,1175.0,0.0,1175,1246.35,1246.35,1246.35,SPX01181175C,2018-01-19,C
2017-06-21,2017-06-21,1.05,0.2,1175.0,189.0,1175,0.625,0.625,0.625,SPX01181175P,2018-01-19,P
2017-06-21,2017-06-21,1225.1,1218.2,1200.0,21.0,1200,1221.65,1221.65,1221.65,SPX01181200C,2018-01-19,C
2017-06-21,2017-06-21,1.15,0.25,1200.0,1944.0,1200,0.7,0.7,0.7,SPX01181200P,2018-01-19,P
2017-06-21,2017-06-21,1200.4,1193.6,1225.0,0.0,1225,1197.0,1197.0,1197.0,SPX01181225C,2018-01-19,C
2017-06-21,2017-06-21,1.25,0.35,1225.0,748.0,1225,0.8,0.8,0.8,SPX01181225P,2018-01-19,P
2017-06-21,2017-06-21,1151.0,1144.2,1275.0,0.0,1275,1147.6,1147.6,1147.6,SPX01181275C,2018-01-19,C
2017-06-21,2017-06-21,1.4,0.5,1275.0,570.0,1275,0.95,0.95,0.95,SPX01181275P,2018-01-19,P
2017-06-21,2017-06-21,1126.3,1119.6,1300.0,143.0,1300,1122.95,1122.95,1122.95,SPX01181300C,2018-01-19,C
2017-06-21,2017-06-21,1.5,0.6,1300.0,633.0,1300,1.05,1.05,1.05,SPX01181300P,2018-01-19,P
2017-06-21,2017-06-21,1101.6,1094.9,1325.0,1.0,1325,1098.25,1098.25,1098.25,SPX01181325C,2018-01-19,C
2017-06-21,2017-06-21,1.6,0.7,1325.0,560.0,1325,1.15,1.15,1.15,SPX01181325P,2018-01-19,P
2017-06-21,2017-06-21,1052.3,1045.7,1375.0,0.0,1375,1049.0,1049.0,1049.0,SPX01181375C,2018-01-19,C
2017-06-21,2017-06-21,1.85,0.95,1375.0,820.0,1375,1.4,1.4,1.4,SPX01181375P,2018-01-19,P
2017-06-21,2017-06-21,1027.7,1021.0,1400.0,7.0,1400,1024.35,1024.35,1024.35,SPX01181400C,2018-01-19,C
2017-06-21,2017-06-21,2.0,1.1,1400.0,1899.0,1400,1.55,1.55,1.55,SPX01181400P,2018-01-19,P
2017-06-21,2017-06-21,978.5,971.9,1450.0,0.0,1450,975.2,975.2,975.2,SPX01181450C,2018-01-19,C
2017-06-21,2017-06-21,2.35,1.5,1450.0,832.0,1450,1.925,1.925,1.925,SPX01181450P,2018-01-19,P
2017-06-21,2017-06-21,953.9,947.3,1475.0,0.0,1475,950.6,950.6,950.6,SPX01181475C,2018-01-19,C
2017-06-21,2017-06-21,2.55,1.7,1475.0,822.0,1475,2.125,2.125,2.125,SPX01181475P,2018-01-19,P
2017-06-21,2017-06-21,929.3,922.8,1500.0,20.0,1500,926.05,926.05,926.05,SPX01181500C,2018-01-19,C
2017-06-21,2017-06-21,2.75,1.9,1500.0,3484.0,1500,2.325,2.325,2.325,SPX01181500P,2018-01-19,P
2017-06-21,2017-06-21,904.8,898.3,1525.0,19.0,1525,901.55,901.55,901.55,SPX01181525C,2018-01-19,C
2017-06-21,2017-06-21,3.0,2.15,1525.0,187.0,1525,2.575,2.575,2.575,SPX01181525P,2018-01-19,P
2017-06-21,2017-06-21,880.2,873.8,1550.0,0.0,1550,877.0,877.0,877.0,SPX01181550C,2018-01-19,C
2017-06-21,2017-06-21,3.0,2.4,1550.0,3074.0,1550,2.7,2.7,2.7,SPX01181550P,2018-01-19,P
2017-06-21,2017-06-21,855.8,849.3,1575.0,0.0,1575,852.55,852.55,852.55,SPX01181575C,2018-01-19,C
2017-06-21,2017-06-21,3.6,2.7,1575.0,460.0,1575,3.15,3.15,3.15,SPX01181575P,2018-01-19,P
2017-06-21,2017-06-21,831.3,824.9,1600.0,2.0,1600,828.1,828.1,828.1,SPX01181600C,2018-01-19,C
2017-06-21,2017-06-21,3.9,3.0,1600.0,2060.0,1600,3.46,3.45,3.46,SPX01181600P,2018-01-19,P
2017-06-21,2017-06-21,806.8,800.5,1625.0,0.0,1625,803.65,803.65,803.65,SPX01181625C,2018-01-19,C
2017-06-21,2017-06-21,4.3,3.3,1625.0,744.0,1625,3.8,3.8,3.8,SPX01181625P,2018-01-19,P
2017-06-21,2017-06-21,782.4,776.1,1650.0,0.0,1650,779.25,779.25,779.25,SPX01181650C,2018-01-19,C
2017-06-21,2017-06-21,4.7,3.7,1650.0,3241.0,1650,4.2,4.2,4.2,SPX01181650P,2018-01-19,P
2017-06-21,2017-06-21,758.1,751.8,1675.0,1.0,1675,754.95,754.95,754.95,SPX01181675C,2018-01-19,C
2017-06-21,2017-06-21,5.1,4.1,1675.0,3355.0,1675,4.6,4.6,4.6,SPX01181675P,2018-01-19,P
