DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2017-08-21,2017-08-21,1322.2,1316.4,1100.0,600.0,1100,1319.3,1319.3,1319.3,SPX01181100C,2018-01-19,C
2017-08-21,2017-08-21,0.6,0.15,1100.0,2467.0,1100,0.375,0.375,0.375,SPX01181100P,2018-01-19,P
2017-08-21,2017-08-21,1297.4,1291.6,1125.0,0.0,1125,1294.5,1294.5,1294.5,SPX01181125C,2018-01-19,C
2017-08-21,2017-08-21,0.65,0.2,1125.0,612.0,1125,0.425,0.425,0.425,SPX01181125P,2018-01-19,P
2017-08-21,2017-08-21,1272.6,1266.8,1150.0,0.0,1150,1269.7,1269.7,1269.7,SPX01181150C,2018-01-19,C
2017-08-21,2017-08-21,0.7,0.25,1150.0,417.0,1150,0.475,0.475,0.475,SPX01181150P,2018-01-19,P
2017-08-21,2017-08-21,1247.8,1242.0,1175.0,0.0,1175,1244.9,1244.9,1244.9,SPX01181175C,2018-01-19,C
2017-08-21,2017-08-21,0.7,0.3,1175.0,189.0,1175,0.5,0.5,0.5,SPX01181175P,2018-01-19,P
2017-08-21,2017-08-21,1223.0,1217.3,1200.0,9.0,1200,1220.15,1220.15,1220.15,SPX01181200C,2018-01-19,C
2017-08-21,2017-08-21,0.8,0.35,1200.0,5144.0,1200,0.575,0.575,0.575,SPX01181200P,2018-01-19,P
2017-08-21,2017-08-21,1198.2,1192.5,1225.0,2.0,1225,1195.35,1195.35,1195.35,SPX01181225C,2018-01-19,C
2017-08-21,2017-08-21,0.85,0.4,1225.0,748.0,1225,0.625,0.625,0.625,SPX01181225P,2018-01-19,P
2017-08-21,2017-08-21,1148.7,1143.0,1275.0,19.0,1275,1145.85,1145.85,1145.85,SPX01181275C,2018-01-19,C
2017-08-21,2017-08-21,0.95,0.55,1275.0,1979.0,1275,0.75,0.75,0.75,SPX01181275P,2018-01-19,P
2017-08-21,2017-08-21,1123.9,1118.2,1300.0,136.0,1300,1121.05,1121.05,1121.05,SPX01181300C,2018-01-19,C
2017-08-21,2017-08-21,1.05,0.6,1300.0,638.0,1300,0.825,0.825,0.825,SPX01181300P,2018-01-19,P
2017-08-21,2017-08-21,1099.1,1093.5,1325.0,20.0,1325,1096.3,1096.3,1096.3,SPX01181325C,2018-01-19,C
2017-08-21,2017-08-21,1.1,0.7,1325.0,560.0,1325,0.9,0.9,0.9,SPX01181325P,2018-01-19,P
2017-08-21,2017-08-21,1049.6,1044.0,1375.0,64.0,1375,1046.8,1046.8,1046.8,SPX01181375C,2018-01-19,C
2017-08-21,2017-08-21,1.3,0.85,1375.0,1020.0,1375,1.075,1.075,1.075,SPX01181375P,2018-01-19,P
2017-08-21,2017-08-21,1024.9,1019.3,1400.0,75.0,1400,1022.1,1022.1,1022.1,SPX01181400C,2018-01-19,C
2017-08-21,2017-08-21,1.4,0.95,1400.0,11254.0,1400,1.25,1.25,1.25,SPX01181400P,2018-01-19,P
2017-08-21,2017-08-21,975.4,969.8,1450.0,1.0,1450,972.6,972.6,972.6,SPX01181450C,2018-01-19,C
2017-08-21,2017-08-21,1.6,1.15,1450.0,832.0,1450,1.375,1.375,1.375,SPX01181450P,2018-01-19,P
2017-08-21,2017-08-21,950.7,945.1,1475.0,1.0,1475,947.9,947.9,947.9,SPX01181475C,2018-01-19,C
2017-08-21,2017-08-21,1.75,1.3,1475.0,882.0,1475,1.525,1.525,1.525,SPX01181475P,2018-01-19,P
2017-08-21,2017-08-21,926.0,920.4,1500.0,57.0,1500,923.2,923.2,923.2,SPX01181500C,2018-01-19,C
2017-08-21,2017-08-21,1.9,1.45,1500.0,3691.0,1500,1.675,1.675,1.675,SPX01181500P,2018-01-19,P
2017-08-21,2017-08-21,901.3,895.8,1525.0,19.0,1525,898.55,898.55,898.55,SPX01181525C,2018-01-19,C
2017-08-21,2017-08-21,2.05,1.6,1525.0,415.0,1525,1.825,1.825,1.825,SPX01181525P,2018-01-19,P
2017-08-21,2017-08-21,876.6,871.1,1550.0,1.0,1550,873.85,873.85,873.85,SPX01181550C,2018-01-19,C
2017-08-21,2017-08-21,2.2,1.75,1550.0,1358.0,1550,1.975,1.975,1.975,SPX01181550P,2018-01-19,P
